번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명,Unnamed: 37,record_key
178,당구장업,10_32_01_P,3820000,CDFH3301082003000016,2003-05-10,,3,폐업,3,폐업,2026-02-19,,,,,,,경기도 의정부시 용현동 545-10 송산주공프라자 4층,"경기도 의정부시 부용로219번길 21, 송산주공프라자 4층 (용현동)",11772,k-3 당구장,2026-02-19 14:23:48,U,2026-02-21 02:40:00,,207071.255661031,471947.041525236,당구장업,사립,,0.0,0.0,0.0,0.0,,,,k-3당구장_경기도의정부시용현동545-10송산주공프라자4층
29,당구장업,10_32_01_P,4060000,CDFH3301082003000097,2003-04-24,,3,폐업,3,폐업,2026-02-02,,,,,,413-800,경기도 파주시 금촌동 28-8,경기도 파주시 경의로 1799-1  (금촌동),,새말당구장,2026-02-02 16:18:46,U,2026-02-04 02:40:00,,180099.864439381,473892.74285682,당구장업,사립,0.0,0.0,0.0,0.0,0.0,,,,새말당구장_경기도파주시금촌동28-8
148,당구장업,10_32_01_P,4241000,CDFH3301082003000008,2003-04-21,,3,폐업,3,폐업,2025-12-30,,,,574-2901,,,강원특별자치도 삼척시 남양동 32-11,강원특별자치도 삼척시 진주로 38 (남양동),25921,애플당구클럽,2026-02-12 13:12:36,U,2026-02-14 02:40:00,,391453.457231427,440198.891184831,당구장업,사립,,0.0,0.0,0.0,0.0,,,,애플당구클럽_강원특별자치도삼척시남양동32-11
122,당구장업,10_32_01_P,3740000,CDFH3301082003000208,2003-03-21,,1,영업/정상,13,영업중,,,,,,,,경기도 수원시 영통구 매탄동 1264-2 강희타운,"경기도 수원시 영통구 매탄로108번길 28, 강희타운 4층 403,404,405호 (매탄동)",16545,삼성당구클럽,2026-02-10 17:27:32,U,2026-02-12 02:40:00,,203904.452250175,417548.288167155,당구장업,사립,,0.0,0.0,5863.0,0.0,,,,삼성당구클럽_경기도수원시영통구매탄동1264-2강희타운
138,당구장업,10_32_01_P,3980000,CDFH3301082002000012,2002-04-26,,1,영업/정상,13,영업중,,,,,031-565-3949,,,경기도 구리시 수택동 657,"경기도 구리시 이문안로 101 (수택동, 강학빌딩)",11941,럭키당구장,2026-02-11 10:31:05,U,2026-02-13 02:40:00,,212549.412805879,454413.981672509,당구장업,사립,,0.0,0.0,0.0,0.0,,,,럭키당구장_경기도구리시수택동657
58,당구장업,10_32_01_P,3780000,CDFH3301082002000051,2002-03-20,,1,영업/정상,13,영업중,,,,,706-0209,,463-818,경기도 성남시 분당구 서현동 297 효자촌 근린상가동 39호,"경기도 성남시 분당구 돌마로486번길 12 (서현동,효자촌 근린상가동 39호)",,중앙당구장,2026-02-04 15:55:33,U,2026-02-06 02:40:00,,211822.202143079,430499.941625617,당구장업,사립,,0.0,0.0,0.0,0.0,,,,중앙당구장_경기도성남시분당구서현동297효자촌근린상가동39호
119,당구장업,10_32_01_P,4880000,CDFH3301082000000003,2000-03-11,,1,영업/정상,13,영업중,,,,,,,548-931,전라남도 고흥군 금산면 대흥리 736-11 736-11,전라남도 고흥군 금산면 거금중앙길 104,59564,88당구장,2026-02-10 13:19:11,U,2026-02-12 02:40:00,,211539.991658899,106935.841038437,당구장업,사립,,,,,,,,,88당구장_전라남도고흥군금산면대흥리736-11736-11
61,당구장업,10_32_01_P,3060000,CDFH3301081999000064,1999-12-01,,1,영업/정상,13,영업중,,,,,436-4092,,131-826,서울특별시 중랑구 면목동 369-22,서울특별시 중랑구 면목로33길 33 (면목동),02244,나이스 당구장,2026-02-03 14:08:01,U,2026-02-06 02:40:00,,207355.352884748,452692.769331571,당구장업,사립,,0.0,0.0,0.0,0.0,,,,나이스당구장_서울특별시중랑구면목동369-22
196,당구장업,10_32_01_P,3860000,CDFH3301081999000037,1999-06-21,,1,영업/정상,13,영업중,,,,,,,420-823,경기도 부천시 원미구 심곡동 171-17,경기도 부천시 원미구 부천로10번길 30 (심곡동),14644,삼성당구장,2026-02-23 09:54:08,U,2026-02-25 02:40:00,,180870.094336067,442537.613730648,당구장업,사립,,0.0,0.0,0.0,0.0,,,,삼성당구장_경기도부천시원미구심곡동171-17
161,당구장업,10_32_01_P,3080000,CDFH3301081999000020,1999-03-20,,1,영업/정상,13,영업중,,,,,02-908-0202,,142-885,서울특별시 강북구 수유동 451-84,서울특별시 강북구 덕릉로 19-1 (수유동),,현대당구장,2026-02-13 17:03:44,U,2026-02-15 02:40:00,,201327.810539711,459093.088752664,당구장업,사립,,0.0,0.0,0.0,0.0,,,,현대당구장_서울특별시강북구수유동451-84
154,당구장업,10_32_01_P,3680000,CDFH3301081996000005,1996-12-30,,3,폐업,3,폐업,2026-02-13,,,,627-0392,,,대전광역시 대덕구 비래동 130-10 3층,"대전광역시 대덕구 비래동로 43, 3층 (비래동)",34417,보스당구장,2026-02-13 11:25:23,U,2026-02-15 02:40:00,,240404.065395933,317530.920972063,당구장업,사립,,0.0,0.0,0.0,0.0,,,,보스당구장_대전광역시대덕구비래동130-103층
12,당구장업,10_32_01_P,5530000,CDFH3301081995000005,1995-11-15,,3,폐업,3,폐업,2000-09-01,,,,(031)358-9006,,,경기도 화성시 만세구 우정읍 이화리 1097,,,다모아당구장,2002-11-30 12:02:56,I,2026-02-04 01:35:23,,181717.012475603,391773.546375071,당구장업,사립,0.0,0.0,0.0,169.18,0.0,,,,다모아당구장_경기도화성시만세구우정읍이화리1097
7,당구장업,10_32_01_P,5530000,CDFH3301081995000001,1995-11-14,,3,폐업,3,폐업,2009-12-01,,,,,,,경기도 화성시 만세구 우정읍 이화리 1103-4,,,sbs당구장,2009-12-01 16:59:59,I,2026-02-04 01:35:23,,181681.15748359,391712.491162719,당구장업,사립,,0.0,0.0,114.0,0.0,,,,sbs당구장_경기도화성시만세구우정읍이화리1103-4
8,당구장업,10_32_01_P,5530000,CDFH3301081995000002,1995-09-26,,4,취소/말소/만료/정지/중지,35,직권말소,2017-03-16,,,,(031)358-2431,,,경기도 화성시 만세구 우정읍 매향리 947-11,,,은성당구장,2017-03-16 15:49:20,I,2026-02-04 01:35:23,,177568.95419342,392941.241538286,당구장업,사립,,0.0,0.0,99.0,0.0,,,,은성당구장_경기도화성시만세구우정읍매향리947-11
13,당구장업,10_32_01_P,5530000,CDFH3301081994000012,1994-08-04,,3,폐업,3,폐업,2002-10-21,,,,(031)351-1314,,,경기도 화성시 만세구 우정읍 조암리 229,,,민지당구장,2002-12-03 11:04:36,I,2026-02-04 01:35:23,,183970.673909703,398377.90930556,당구장업,사립,0.0,0.0,0.0,67.2,0.0,,,,민지당구장_경기도화성시만세구우정읍조암리229
5,당구장업,10_32_01_P,5530000,CDFH3301081993000009,1993-07-26,,3,폐업,3,폐업,2001-07-26,,,,(031)358-4334,,,경기도 화성시 만세구 우정읍 조암리 340-12,,,터미널온돌당구장,2002-12-02 20:10:25,I,2026-02-04 01:35:23,,183589.551303053,397852.234124852,당구장업,사립,0.0,0.0,0.0,176.0,0.0,,,,터미널온돌당구장_경기도화성시만세구우정읍조암리340-12
6,당구장업,10_32_01_P,5530000,CDFH3301081993000007,1993-02-01,,3,폐업,3,폐업,2000-09-01,,,,(031)351-1409,,,경기도 화성시 만세구 우정읍 조암리 340-10,,,참피온당구장,2002-12-02 19:49:19,I,2026-02-04 01:35:23,,183641.720999032,397877.841869483,당구장업,사립,0.0,0.0,0.0,145.0,0.0,,,,참피온당구장_경기도화성시만세구우정읍조암리340-10
1,당구장업,10_32_01_P,5530000,CDFH3301081992000006,1992-12-10,,3,폐업,3,폐업,1996-04-15,,,,(031)351-0328,,,경기도 화성시 만세구 우정읍 조암리 265-1,,,소로당구장,2002-12-03 12:57:13,I,2026-02-04 01:35:23,,183821.158972785,398101.575322336,당구장업,사립,0.0,0.0,0.0,80.0,0.0,,,,소로당구장_경기도화성시만세구우정읍조암리265-1
232,당구장업,10_32_01_P,3830000,CDFH3301081992000001,1992-08-11,,1,영업/정상,13,영업중,,,,,471-8268,,430-807,경기도 안양시 만안구 석수동 290-14,경기도 안양시 만안구 석천로171번길 7 (석수동),13968,화창당구클럽,2026-02-26 16:11:18,U,2026-02-28 02:40:00,,,,당구장업,사립,,0.0,0.0,489.6,0.0,,,,화창당구클럽_경기도안양시만안구석수동290-14
4,당구장업,10_32_01_P,5530000,CDFH3301081991000006,1991-07-11,,4,취소/말소/만료/정지/중지,35,직권말소,2017-03-16,,,,(031)358-3908,,,경기도 화성시 만세구 우정읍 석천리 960-39,,,석천당구장,2017-03-16 15:50:07,I,2026-02-04 01:35:23,,179266.660127208,392793.515945237,당구장업,사립,,0.0,0.0,162.0,0.0,,,,석천당구장_경기도화성시만세구우정읍석천리960-39
83,당구장업,10_32_01_P,4791000,CDFH3301081990000001,1990-02-02,,3,폐업,3,폐업,2026-01-28,,,,063-582-8292,,579-803,전북특별자치도 부안군 부안읍 서외리 42-64,전북특별자치도 부안군 부안읍 번영로 103,,묘기당구장,2026-02-05 13:18:49,U,2026-02-07 02:40:00,,175669.020525425,247445.054664397,당구장업,사립,,0.0,5.0,790.62,0.0,,,,묘기당구장_전북특별자치도부안군부안읍서외리42-64
