번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),용도지역,건물형태구분명,객실수,주택면적,방면적비율,소화기개수,단독경보형감지기개수,자동확산소화기대수,휴대용비상조명등대수,피난구유도등개수,유도표지개수,완강기대수,가스누설경보기대수,일산화탄소감지기대수,조식제공여부,오수처리시설용량,화장실수,화장실종류명,Unnamed: 46,record_key
138,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000192,2018-08-03,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 호저면 만종리 720-7,강원특별자치도 원주시 호저면 감박산길 42-11,26377.0,명품앤뷰티,2026-02-03 15:00:40,U,2026-02-06 02:40:00,,279815.833321382,428000.188132429,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,명품앤뷰티_강원특별자치도원주시호저면만종리720-7
137,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000189,2018-07-24,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 귀래면 운남리 231-1,강원특별자치도 원주시 귀래면 녹재길 66,26503.0,호수마루펜션,2026-02-03 15:01:05,U,2026-02-06 02:40:00,,280894.270637836,408698.257062266,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,호수마루펜션_강원특별자치도원주시귀래면운남리231-1
135,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000186,2018-06-26,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 신림면 황둔리 870-3,강원특별자치도 원주시 신림면 중골길 137-5,26507.0,한림한옥민박,2026-02-03 15:01:28,U,2026-02-06 02:40:00,,304389.813381172,419274.114743799,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,한림한옥민박_강원특별자치도원주시신림면황둔리870-3
134,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000185,2018-06-26,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 신림면 구학리 280-87,강원특별자치도 원주시 신림면 방학동길 49-20,26506.0,수림밸리펜션,2026-02-03 15:01:45,U,2026-02-06 02:40:00,,294478.884845425,412031.106766344,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,수림밸리펜션_강원특별자치도원주시신림면구학리280-87
133,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000182,2018-05-15,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 소초면 학곡리 153-11,강원특별자치도 원주시 소초면 구룡사로 113,26304.0,고향마을민박,2026-02-03 15:02:00,U,2026-02-06 02:40:00,,293549.02360054,436758.743780018,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,고향마을민박_강원특별자치도원주시소초면학곡리153-11
132,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000178,2018-04-09,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 지정면 판대리 13,강원특별자치도 원주시 지정면 넘은골1길 48,26357.0,지인펜션,2026-02-03 15:02:18,U,2026-02-06 02:40:00,,271505.740384335,429469.516514569,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,지인펜션_강원특별자치도원주시지정면판대리13
483,농어촌민박업,03_11_08_P,6520000,AGCV065200002018000036,2018-03-28,,1,영업/정상,1,정상,,,,,,,699-943,제주특별자치도 서귀포시 남원읍 신례리 1169,제주특별자치도 서귀포시 남원읍 신례로379번길 31-8,63608.0,새왓댁 스테이,2026-02-23 16:51:09,U,2026-02-25 02:40:00,,164798.80427309,-22665.2274514245,,,5,227.59,0.0,6,6,2,5,0,2,0,2,2,,0.0,0,,,새왓댁스테이_제주특별자치도서귀포시남원읍신례리1169
131,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000177,2018-03-23,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 신림면 황둔리 1621-2,강원특별자치도 원주시 신림면 창촌길 121,26508.0,추억만들기,2026-02-03 15:02:32,U,2026-02-06 02:40:00,,300902.048251582,418157.773367413,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,추억만들기_강원특별자치도원주시신림면황둔리1621-2
499,농어촌민박업,03_11_08_P,6510000,AGCV065100002019001457,2018-03-07,,3,폐업,3,폐업,2026-02-24,,,,,217.0,695-942,제주특별자치도 제주시 한경면 두모리 2396번지 3호,제주특별자치도 제주시 한경면 두모7길 22-14,63002.0,바램이머무는곳,2026-02-24 13:50:02,U,2026-02-26 02:40:00,,123992.989288921,-15307.2710638386,제2종일반주거지역,,1,49.59,0.0,2,4,0,0,0,0,0,0,0,,0.0,0,,,바램이머무는곳_제주특별자치도제주시한경면두모리2396번지3호
530,농어촌민박업,03_11_08_P,4160000,AGCV041600002018000019,2018-02-14,,3,폐업,3,폐업,2026-02-24,,,,,406.0,477-824,경기도 가평군 상면 행현리 309-2,경기도 가평군 상면 수목원로 92-41,12448.0,연못이 있는 풍경,2026-02-25 16:59:57,U,2026-02-27 02:40:00,,231996.33778328,474125.531246056,,,4,99.45,99.45,4,4,0,4,0,4,0,0,0,,0.0,0,,,연못이있는풍경_경기도가평군상면행현리309-2
130,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000176,2018-01-26,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 문막읍 비두리 1981-2,강원특별자치도 원주시 문막읍 귀문로 727-1,26496.0,훈이네 민박,2026-02-03 15:02:54,U,2026-02-06 02:40:00,,275009.016724342,415014.927040227,,,3,134.76,59.04,0,0,0,0,0,0,0,0,0,,0.0,0,,,훈이네민박_강원특별자치도원주시문막읍비두리1981-2
305,농어촌민박업,03_11_08_P,4810000,AGCV048100002019000351,2018-01-02,,1,영업/정상,1,정상,,,,,,421.0,550-833,전라남도 여수시 돌산읍 우두리 1069번지 4호,전라남도 여수시 돌산읍 강남2길 14-13,59769.0,연이네민박,2026-02-09 10:00:13,U,2026-02-11 02:40:00,,268815.275645622,136118.968525097,준주거지역,,3,228.36,0.0,3,3,1,1,1,1,0,0,0,,0.0,3,,,연이네민박_전라남도여수시돌산읍우두리1069번지4호
129,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000174,2017-12-13,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 소초면 흥양리 101-5,강원특별자치도 원주시 소초면 황골로 442-21,26310.0,온누리 펜션,2026-02-03 15:03:10,U,2026-02-06 02:40:00,,289467.321340746,429484.285188859,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,온누리펜션_강원특별자치도원주시소초면흥양리101-5
128,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000173,2017-12-13,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 소초면 흥양리 321-1,강원특별자치도 원주시 소초면 황골로 469-10,26310.0,언덕,2026-02-03 15:05:14,U,2026-02-06 02:40:00,,289644.418183729,429734.61317692,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,언덕_강원특별자치도원주시소초면흥양리321-1
548,농어촌민박업,03_11_08_P,4610000,AGCV046100002019000039,2017-12-07,,3,폐업,3,폐업,2026-02-26,,,,,585.0,340-905,충청남도 예산군 삽교읍 신가리 4번지 1호,충청남도 예산군 삽교읍 삽교역로 89,32415.0,숲과집,2026-02-26 17:09:14,U,2026-02-28 02:40:00,,177597.030914509,353409.972451931,계획관리,,2,88.6,0.0,2,3,3,1,0,1,0,2,1,,0.0,1,,,숲과집_충청남도예산군삽교읍신가리4번지1호
127,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000172,2017-12-04,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 소초면 흥양리 321-1,강원특별자치도 원주시 소초면 황골로 469-10,26310.0,바람,2026-02-03 15:05:43,U,2026-02-06 02:40:00,,289644.418183729,429734.61317692,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,바람_강원특별자치도원주시소초면흥양리321-1
175,농어촌민박업,03_11_08_P,5010000,AGCV050100002017000001,2017-11-29,,1,영업/정상,1,정상,,,,,,446.0,535-821,전라남도 신안군 증도면 대초리 1139-1,전라남도 신안군 증도면 지도증도로 1522,58808.0,텃밭체험민박,2026-02-03 09:44:48,U,2026-02-06 02:40:00,,122474.947765053,164255.167408892,생산관리지역,,3,91.12,91.12,1,3,0,0,0,0,0,0,0,,0.0,2,,,텃밭체험민박_전라남도신안군증도면대초리1139-1
125,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000170,2017-11-27,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 부론면 법천리 1651,강원특별자치도 원주시 부론면 법후로 7,26498.0,코스모스 민박,2026-02-03 15:06:14,U,2026-02-06 02:40:00,,266604.929363436,412562.369777978,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,코스모스민박_강원특별자치도원주시부론면법천리1651
126,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000171,2017-11-27,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 소초면 흥양리 321-1,강원특별자치도 원주시 소초면 황골로 469-10,26310.0,퀴리날레,2026-02-03 15:05:59,U,2026-02-06 02:40:00,,289644.418183729,429734.61317692,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,퀴리날레_강원특별자치도원주시소초면흥양리321-1
124,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000169,2017-11-22,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 소초면 학곡리 57-9,강원특별자치도 원주시 소초면 백교길 107-1,26304.0,원주 클라우드 민박,2026-02-03 15:06:31,U,2026-02-06 02:40:00,,294540.807766191,436530.898835537,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,원주클라우드민박_강원특별자치도원주시소초면학곡리57-9
123,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000168,2017-11-17,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 소초면 학곡리 726-1,강원특별자치도 원주시 소초면 무쇠점1길 54,26304.0,치악산한옥펜션,2026-02-03 15:06:49,U,2026-02-06 02:40:00,,293172.971328402,436247.91145015,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,치악산한옥펜션_강원특별자치도원주시소초면학곡리726-1
222,농어촌민박업,03_11_08_P,4870000,AGCV048700002019000230,2017-09-06,,3,폐업,3,폐업,2026-02-05,,,,,1498.0,542-806,전라남도 구례군 구례읍 신월리 391번지 1호,전라남도 구례군 구례읍 섬진강로 38,57659.0,나들목,2026-02-05 17:53:47,U,2026-02-07 02:40:00,,241125.645939152,185476.762881932,계획관리지역,,7,196.32,0.0,10,10,0,0,0,0,0,0,0,,0.0,0,,,나들목_전라남도구례군구례읍신월리391번지1호
226,농어촌민박업,03_11_08_P,6510000,AGCV065100002019002383,2017-08-23,,3,폐업,3,폐업,2026-02-04,,,,,431.0,695-962,제주특별자치도 제주시 조천읍 대흘리 1725번지 1호,"제주특별자치도 제주시 조천읍 곱은달서길 173-5, 1층",63343.0,디하우스,2026-02-05 10:59:28,U,2026-02-07 02:40:00,,168405.42315565,547.901937711132,계획관리지역,,2,140.33,0.0,2,8,0,0,0,0,0,0,0,,0.0,0,,,디하우스_제주특별자치도제주시조천읍대흘리1725번지1호
246,농어촌민박업,03_11_08_P,4810000,AGCV048100002019000461,2017-07-25,,1,영업/정상,1,정상,,,,,,1100.0,556-844,전라남도 여수시 남면 안도리 790번지 1호,전라남도 여수시 남면 안도해수욕장길 28,59786.0,남쪽바다펜션,2026-02-06 10:09:09,U,2026-02-08 02:40:00,,273903.89623656,110466.383291455,계획관리지역,,3,176.43,0.0,3,6,3,6,0,6,0,0,3,,0.0,5,,,남쪽바다펜션_전라남도여수시남면안도리790번지1호
122,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000164,2017-07-14,,1,영업/정상,1,정상,,,,,,537.0,,강원특별자치도 원주시 지정면 판대리 21-4,강원특별자치도 원주시 지정면 장지길 70,26357.0,진이네민박식당,2026-02-03 15:07:05,U,2026-02-06 02:40:00,,271583.755713365,429864.70831652,,,3,153.2,90.24,10,3,0,0,0,0,0,0,0,,0.0,8,,,진이네민박식당_강원특별자치도원주시지정면판대리21-4
339,농어촌민박업,03_11_08_P,4050000,AGCV040500002017000017,2017-06-27,,1,영업/정상,1,정상,,,,,,676.0,448-110,경기도 용인시 수지구 고기동 259-1,경기도 용인시 수지구 샘말로 44 (고기동),16800.0,힐링숲,2026-02-10 16:21:53,U,2026-02-12 02:40:00,,204377.207523309,428138.707382725,자연녹지,,2,126.5,0.0,7,10,2,2,0,5,0,1,1,,0.0,0,,,힐링숲_경기도용인시수지구고기동259-1
121,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000162,2017-06-09,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 신림면 성남리 916,강원특별자치도 원주시 신림면 전불길 17,26506.0,산사랑팬션,2026-02-03 15:07:19,U,2026-02-06 02:40:00,,296276.937091605,420569.077103752,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,산사랑팬션_강원특별자치도원주시신림면성남리916
120,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000160,2017-04-20,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 신림면 성남리 536-5,강원특별자치도 원주시 신림면 성남로 262,26506.0,빨간지붕,2026-02-03 15:07:38,U,2026-02-06 02:40:00,,296066.531229755,418876.07450771,,,2,80.72,64.32,0,0,0,0,0,0,0,0,0,,0.0,0,,,빨간지붕_강원특별자치도원주시신림면성남리536-5
119,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000159,2017-04-03,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 지정면 간현리 1108-15,강원특별자치도 원주시 지정면 소금산길 127,26359.0,솔개미민박,2026-02-03 15:07:51,U,2026-02-06 02:40:00,,272887.416735975,429771.288691275,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,솔개미민박_강원특별자치도원주시지정면간현리1108-15
178,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000108,2017-03-31,,1,영업/정상,1,정상,,,,,,212.0,535-913,전라남도 신안군 흑산면 다물도리 193번지,전라남도 신안군 흑산면 다물도길 45-41,58863.0,칠성굴,2026-02-04 14:58:01,U,2026-02-06 02:40:00,,57256.648809028,138782.973960743,계획관리,,3,212.0,70.0,3,3,0,0,0,0,0,0,0,,0.0,3,,,칠성굴_전라남도신안군흑산면다물도리193번지
118,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000158,2017-03-08,,1,영업/정상,1,정상,,,,,,660.0,,강원특별자치도 원주시 신림면 성남리 530번지 8호,강원특별자치도 원주시 신림면 윗성남1길 8,26506.0,성황림펜션민박,2026-02-03 15:08:05,U,2026-02-06 02:40:00,,296121.519420667,418997.523917867,계획관리지역,,3,98.35,98.35,3,3,0,3,0,0,0,0,0,,0.0,1,,,성황림펜션민박_강원특별자치도원주시신림면성남리530번지8호
117,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000157,2017-02-27,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 신림면 송계리 339,강원특별자치도 원주시 신림면 도원운학로 977,26507.0,황토조아펜션민박,2026-02-03 15:08:24,U,2026-02-06 02:40:00,,306041.475046151,422275.911409618,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,황토조아펜션민박_강원특별자치도원주시신림면송계리339
66,농어촌민박업,03_11_08_P,5190000,AGCV051900002017000007,2017-02-14,,3,폐업,3,폐업,2026-01-30,,,,,737.0,714-881,경상북도 청도군 운문면 오진리 1212번지 2호,경상북도 청도군 운문면 운문로 1658,38366.0,뜰안에,2026-01-30 18:31:35,U,2026-02-04 11:04:37,,378050.269658729,244984.70627184,보전관리,,5,191.38,0.0,6,6,0,0,0,0,0,0,0,,2.0,6,,,뜰안에_경상북도청도군운문면오진리1212번지2호
116,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000155,2017-01-19,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 소초면 학곡리 853,강원특별자치도 원주시 소초면 무쇠점1길 26,26304.0,산내들민박,2026-02-03 15:08:42,U,2026-02-06 02:40:00,,293043.982211433,435991.299944511,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,산내들민박_강원특별자치도원주시소초면학곡리853
115,농어촌민박업,03_11_08_P,4191000,AGCV041910002019000153,2017-01-04,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 판부면 금대리 1319-13,강원특별자치도 원주시 판부면 영원산성길 331,26504.0,산에는 꽃이피네민박,2026-02-03 15:08:59,U,2026-02-06 02:40:00,,290076.265796448,421609.542399458,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,산에는꽃이피네민박_강원특별자치도원주시판부면금대리1319-13
536,농어촌민박업,03_11_08_P,4701000,AGCV047000002016000046,2016-09-29,,1,영업/정상,1,정상,,,,,,653.0,,전북특별자치도 남원시 주천면 호기리 583-28,전북특별자치도 남원시 주천면 원천로 345-30,,57번지게스트하우스,2026-02-25 14:40:05,U,2026-02-27 02:40:00,,239200.335683011,211265.680980604,보전관리지역,,5,205.5,0.0,5,5,1,1,1,1,0,1,1,,0.0,2,,,57번지게스트하우스_전북특별자치도남원시주천면호기리583-28
462,농어촌민박업,03_11_08_P,4160000,AGCV041600002016000069,2016-09-13,,3,폐업,3,폐업,2026-02-19,,,,,387.0,477-812,경기도 가평군 청평면 대성리 572-1,경기도 가평군 청평면 모꼬지로 124-4,12457.0,사계절펜션,2026-02-20 08:51:02,U,2026-02-22 02:40:00,,232437.497494033,465032.262799581,계획관리지역,,2,180.12,180.12,4,9,1,2,0,2,0,0,1,,0.0,5,,,사계절펜션_경기도가평군청평면대성리572-1
463,농어촌민박업,03_11_08_P,4160000,AGCV041600002016000070,2016-09-13,,1,영업/정상,1,정상,,,,,,1189.0,477-824,경기도 가평군 상면 행현리 513-13 A동,"경기도 가평군 상면 수목원로 239, A동",12448.0,가평 풍차 이야기,2026-02-20 17:17:21,U,2026-02-22 02:40:00,,231783.657512868,472824.769618994,보전관리지역,,2,132.05,132.05,3,3,1,2,0,2,0,0,1,,0.0,3,,,가평풍차이야기_경기도가평군상면행현리513-13A동
328,농어촌민박업,03_11_08_P,4251000,AGCV042510002020000338,2016-08-02,,1,영업/정상,1,정상,,,,,,990.0,,강원특별자치도 홍천군 홍천읍 장전평리 868,강원특별자치도 홍천군 홍천읍 높은터로 330,25118.0,쓰리웨이1,2026-02-10 10:30:38,U,2026-02-12 02:40:00,,275037.021976118,460067.57532502,계획관리,,5,305.15,226.35,8,8,3,8,0,6,0,0,0,,8.0,7,,,쓰리웨이1_강원특별자치도홍천군홍천읍장전평리868
187,농어촌민박업,03_11_08_P,5240000,AGCV052400002019000028,2016-07-29,,1,영업/정상,1,정상,,,,,,316.0,755-844,경상북도 봉화군 춘양면 애당리 185-7,경상북도 봉화군 춘양면 우촌길 7,36210.0,호호랑,2026-02-03 16:19:01,U,2026-02-06 02:40:00,,366593.685524091,388629.11866643,계획관리지역,,4,147.63,0.0,4,4,1,4,0,0,0,0,1,,0.0,4,,,호호랑_경상북도봉화군춘양면애당리185-7
162,농어촌민박업,03_11_08_P,6510000,AGCV065100002019001950,2016-05-10,,1,영업/정상,1,정상,,,,,,1959.0,695-917,제주특별자치도 제주시 애월읍 장전리 49번지 1호,제주특별자치도 제주시 애월읍 장유길 49-43,63055.0,애월힐스 스파스테이 카이로스 민박,2026-02-04 10:14:17,U,2026-02-06 02:40:00,,144183.18535495,-5065.91092771631,계획관리지역,,3,185.24,0.0,3,9,0,0,0,0,0,0,0,,10.0,0,,,애월힐스스파스테이카이로스민박_제주특별자치도제주시애월읍장전리49번지1호
283,농어촌민박업,03_11_08_P,4201000,AGCV042010002019000459,2015-11-05,,3,폐업,3,폐업,2026-02-09,,,,,78.0,,강원특별자치도 강릉시 사천면 사천진리 2번지 89호,강원특별자치도 강릉시 사천면 진리해변길 55,25435.0,땅콩민박,2026-02-09 10:21:32,U,2026-02-11 02:40:00,,364969.008026741,483378.771837394,근린상업지역,,1,68.65,68.65,1,1,1,1,0,1,0,0,0,,0.0,2,,,땅콩민박_강원특별자치도강릉시사천면사천진리2번지89호
406,농어촌민박업,03_11_08_P,6510000,AGCV065100002016000004,2015-11-03,,3,폐업,3,폐업,2026-02-12,,,,,,695-951,제주특별자치도 제주시 추자면 영흥리 8-5,제주특별자치도 제주시 추자면 추자로 104-2,63000.0,내사랑추자야민박,2026-02-12 14:35:01,U,2026-02-14 02:40:00,,134990.034844901,51606.3921154744,계획관리지역,,5,102.6,0.0,7,7,0,0,0,0,0,0,0,,0.0,0,,,내사랑추자야민박_제주특별자치도제주시추자면영흥리8-5
334,농어촌민박업,03_11_08_P,5190000,AGCV051900002015000006,2015-07-09,,1,영업/정상,1,정상,,,,,,496.0,714-864,경상북도 청도군 매전면 당호리 558번지 1호,경상북도 청도군 매전면 당호강변길 23,38356.0,청도한옥펜션 예람스테이,2026-02-10 13:44:49,U,2026-02-12 02:40:00,,368839.500206797,242964.141271949,계획관리,,3,96.84,0.0,4,4,0,0,0,0,0,0,0,,12.0,4,,,청도한옥펜션예람스테이_경상북도청도군매전면당호리558번지1호
477,농어촌민박업,03_11_08_P,4331000,AGCV043310002015000010,2015-06-29,,3,폐업,3,폐업,2026-02-23,,,,,826.0,,강원특별자치도 인제군 인제읍 고사리 373-11,강원특별자치도 인제군 인제읍 내린천로 6589,24640.0,민들레향기,2026-02-23 11:29:37,U,2026-02-25 02:40:00,,304589.518063237,507857.951158,계획관리지역,,6,228.96,228.96,10,6,0,0,0,0,0,0,0,,0.0,0,,,민들레향기_강원특별자치도인제군인제읍고사리373-11
281,농어촌민박업,03_11_08_P,4241000,AGCV042410002020000181,2015-06-23,,1,영업/정상,1,정상,,,,,,783.0,,강원특별자치도 삼척시 근덕면 장호리 239-1,강원특별자치도 삼척시 근덕면 장호안1길 17 (다세대주택),25938.0,장호바다숲펜션,2026-02-09 09:19:21,U,2026-02-11 02:40:00,,405195.762836317,422599.694034503,계획관리지역,,5,89.85,177.12,5,5,0,0,0,0,0,0,0,,0.0,0,,,장호바다숲펜션_강원특별자치도삼척시근덕면장호리239-1
420,농어촌민박업,03_11_08_P,3580000,AGCV035800002015000001,2015-04-28,,1,영업/정상,1,정상,,,,,,,409-833,인천광역시 옹진군 북도면 장봉리 1302-7 바다향기민박,"인천광역시 옹진군 북도면 장봉로541번길 154, 바다향기민박",23111.0,바다향기민박,2026-02-13 17:33:52,U,2026-02-15 02:40:00,,141055.288547619,447468.556921153,,,4,199.38,199.38,1,1,1,1,1,1,1,1,1,,0.0,4,,,바다향기민박_인천광역시옹진군북도면장봉리1302-7바다향기민박
455,농어촌민박업,03_11_08_P,4160000,AGCV041600002014000050,2014-11-04,,1,영업/정상,1,정상,,,,,,660.0,477-824,경기도 가평군 상면 임초리 452-8,경기도 가평군 상면 청군로 734,12447.0,플랜티(plenty),2026-02-20 17:29:03,U,2026-02-22 02:40:00,,232585.165459335,475013.482232332,계획관리지역,,2,135.38,135.38,2,2,1,2,0,2,0,1,1,,0.0,0,,,플랜티(plenty)_경기도가평군상면임초리452-8
300,농어촌민박업,03_11_08_P,3400000,AGCV034000002014000003,2014-06-17,,1,영업/정상,1,정상,,,,,0517270005,284.0,619-911,부산광역시 기장군 일광면 신평리 22-4,부산광역시 기장군 일광면 일광로 582-14,,온슬펜션,2026-02-09 15:01:53,U,2026-02-11 02:40:00,,405528.12014322,201733.668495788,제1종일반주거지역,,4,424.82,159.5,4,4,4,4,4,0,1,1,4,,14.0,1,,,온슬펜션_부산광역시기장군일광면신평리22-4
157,농어촌민박업,03_11_08_P,5370000,AGCV053700002019000452,2014-04-03,,1,영업/정상,1,정상,,,,,,2712.0,656-884,경상남도 거제시 사등면 창호리 1169-1,경상남도 거제시 사등면 가조로8길 10-23,53273.0,공간풀빌라,2026-02-03 13:20:35,U,2026-02-06 02:40:00,,338486.098397167,164411.057453923,자연환경보전지역,,1,116.09,0.0,2,2,0,1,0,1,0,0,0,,8.0,2,,,공간풀빌라_경상남도거제시사등면창호리1169-1
287,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000275,2014-03-17,,1,영업/정상,1,정상,,,,,061-262-9166,172.0,535-822,전라남도 신안군 증도면 방축리 904번지,전라남도 신안군 증도면 보물섬길 330,58807.0,안나하우스,2026-02-09 16:46:32,U,2026-02-11 02:40:00,,118168.827197172,167263.628660671,계획관리,,2,172.0,172.0,2,2,0,0,0,0,0,0,0,,0.0,0,,,안나하우스_전라남도신안군증도면방축리904번지
150,농어촌민박업,03_11_08_P,4271000,AGCV042710002019000216,2014-03-12,,3,폐업,3,폐업,2026-02-03,,,,,94.8,,강원특별자치도 영월군 남면 북쌍리 25번지 1호,강원특별자치도 영월군 남면 남애길 131-15,26215.0,선돌흙집,2026-02-03 16:54:12,U,2026-02-06 02:40:00,,326496.801790356,412710.967169422,보전관리,,1,156.0,0.0,2,3,0,0,0,0,0,0,0,,0.0,0,,,선돌흙집_강원특별자치도영월군남면북쌍리25번지1호
144,농어촌민박업,03_11_08_P,4241000,AGCV042410002020000165,2014-02-26,,3,폐업,3,폐업,2023-08-17,,,,,624.0,,강원특별자치도 삼척시 근덕면 동막리 산 32-5,강원특별자치도 삼척시 근덕면 공양왕길 720-31,25936.0,안녕바다6,2026-02-04 15:15:19,U,2026-02-06 02:40:00,,400279.845284202,429442.916125083,녹지지역,,4,134.31,134.31,4,4,0,0,0,0,0,0,0,,6.0,0,,,안녕바다6_강원특별자치도삼척시근덕면동막리산32-5
185,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000153,2014-02-06,,1,영업/정상,1,정상,,,,,,585.0,535-917,전라남도 신안군 흑산면 진리 767번지,전라남도 신안군 흑산면 진마을길 65,58863.0,양지,2026-02-04 14:59:58,U,2026-02-06 02:40:00,,55484.4309905066,132936.874379452,계획관리,,4,88.57,88.57,4,4,0,0,0,0,0,0,0,,0.0,0,,,양지_전라남도신안군흑산면진리767번지
487,농어촌민박업,03_11_08_P,4751000,AGCV047500002014000001,2014-02-03,,1,영업/정상,1,정상,,,,,,397.0,,,전북특별자치도 장수군 장수읍 덕산로 763-66,55639.0,장안산민박,2026-02-23 13:33:42,U,2026-02-25 02:40:00,,250704.154717343,236270.598893485,관리보전지역,,1,129.63,129.63,6,6,0,0,0,0,0,0,0,,3.0,2,,,장안산민박_
528,농어촌민박업,03_11_08_P,5170000,AGCV051700002013000003,2013-12-03,,3,폐업,3,폐업,2026-02-25,,,,,996.0,764-832,경상북도 영양군 일월면 용화리 435-1 민박,"경상북도 영양군 일월면 대티길 19-29, 민박",36509.0,대티골계곡,2026-02-25 23:17:54,U,2026-02-27 02:40:00,,389139.70707659,370414.53379609,,,4,95.67,188.49,4,4,2,4,0,0,0,2,0,,4.0,4,,,대티골계곡_경상북도영양군일월면용화리435-1민박
54,농어촌민박업,03_11_08_P,4510000,AGCV045100002013000009,2013-08-29,,3,폐업,3,폐업,2026-02-02,,,,,444.0,355-884,충청남도 보령시 남포면 양항리 656-2,충청남도 보령시 남포면 남포방조제로 407-124,33501.0,시펜션,2026-02-02 12:20:28,U,2026-02-04 02:40:00,,159709.211746764,309382.629684911,관리지역,,2,198.32,0.0,2,2,1,2,1,2,1,1,1,,0.0,0,,,시펜션_충청남도보령시남포면양항리656-2
