번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업종구분명,자본금의규모,사업자등록번호,Unnamed: 31,record_key
133,후원방문판매업체,08_26_05_P,6110000,20176110000301000045,2017-08-21,,3,폐업,4,폐업,2026-03-03,,,,226168114.0,,8255.0,서울특별시 구로구 궁동  ***번지 *호 완수빌딩,"서울특별시 구로구 경인로 ***, 완수빌딩 ***호 (궁동)",,오류나르지오워킹화,2026-03-03 00:00:00,U,2026-03-05 02:40:00,,185559.836836249,443496.900358533,후원방문판매업,0,1132422214.0,,오류나르지오워킹화_서울특별시구로구궁동***번지*호완수빌딩
130,후원방문판매업체,08_26_05_P,6110000,20176110000301000041,2017-08-21,,3,폐업,4,폐업,2026-03-03,,,,269491116.0,,,서울특별시 마포구 노고산동  ***번지 **호 우측호,"서울특별시 마포구 서강로 ***, *층 우측호 (노고산동)",,나르지오 신촌역점,2026-03-03 00:00:00,U,2026-03-05 02:40:00,,194272.707261254,450208.63237065,후원방문판매업,0,2443500295.0,,나르지오신촌역점_서울특별시마포구노고산동***번지**호우측호
131,후원방문판매업체,08_26_05_P,6110000,20176110000301000043,2017-08-21,,3,폐업,4,폐업,2026-03-03,,,,29377771.0,,,서울특별시 노원구 상계동  ***번지 *호 상계주공아파트상가 ***호,"서울특별시 노원구 동일로 ****, ***호 (상계동,상계주공아파트상가)",,나르지오 상계점,2026-03-03 00:00:00,U,2026-03-05 02:40:00,,205341.384982763,460838.369137318,후원방문판매업,0,2171255033.0,,나르지오상계점_서울특별시노원구상계동***번지*호상계주공아파트상가***호
132,후원방문판매업체,08_26_05_P,6110000,20176110000301000044,2017-08-21,,3,폐업,4,폐업,2026-03-03,,,,28772261.0,,,서울특별시 관악구 봉천동  ****번지 **호 유강빌딩,"서울특별시 관악구 남부순환로 ****, *층 (봉천동,유강빌딩)",,나르지오워킹화,2026-03-03 00:00:00,U,2026-03-05 02:40:00,,195956.126464536,441986.926696158,후원방문판매업,0,5824400087.0,,나르지오워킹화_서울특별시관악구봉천동****번지**호유강빌딩
126,후원방문판매업체,08_26_05_P,6110000,20176110000301000037,2017-08-17,,3,폐업,4,폐업,2026-03-03,,,,29822906.0,,,서울특별시 관악구 신림동  ***번지 *호,"서울특별시 관악구 남부순환로 ****, *층 (신림동)",,나르지오 신림점,2026-03-03 00:00:00,U,2026-03-05 02:40:00,,192971.239115849,442350.350250797,후원방문판매업,0,4962500368.0,,나르지오신림점_서울특별시관악구신림동***번지*호
127,후원방문판매업체,08_26_05_P,6110000,20176110000301000038,2017-08-17,,3,폐업,4,폐업,2026-03-03,,,,24765597.0,,,서울특별시 강동구 천호동  ***번지 *호 대우한강베네시티 ***호,"서울특별시 강동구 올림픽로 ***, ***호 (천호동,대우한강베네시티)",,나르지오워킹화 천호점,2026-03-03 00:00:00,U,2026-03-05 02:40:00,,210970.75707265,448713.31669728,후원방문판매업,0,1262519008.0,,나르지오워킹화천호점_서울특별시강동구천호동***번지*호대우한강베네시티***호
128,후원방문판매업체,08_26_05_P,6110000,20176110000301000039,2017-08-17,,3,폐업,4,폐업,2026-03-03,,,,221682242.0,,,서울특별시 양천구 목동  ***번지 **호,"서울특별시 양천구 신목로 **-*, *층 (목동)",,나르지오 목동점,2026-03-03 00:00:00,U,2026-03-05 02:40:00,,188872.002242205,446795.42526661,후원방문판매업,0,1171543126.0,,나르지오목동점_서울특별시양천구목동***번지**호
129,후원방문판매업체,08_26_05_P,6110000,20176110000301000040,2017-08-17,,3,폐업,4,폐업,2026-03-03,,,,28306718.0,,,서울특별시 금천구 시흥동  ***번지 *호,서울특별시 금천구 금하로 *** (시흥동),,나르지오 시흥점,2026-03-03 00:00:00,U,2026-03-05 02:40:00,,191576.394904518,438911.328488764,후원방문판매업,0,1132032091.0,,나르지오시흥점_서울특별시금천구시흥동***번지*호
124,후원방문판매업체,08_26_05_P,6110000,20176110000301000035,2017-08-10,,3,폐업,4,폐업,2026-03-03,,,,236670255.0,,,서울특별시 영등포구 영등포동*가  **번지 *호 제**호,"서울특별시 영등포구 영등포로 ***, 제**호 (영등포동*가)",,김수자 나르지오워킹화(영등포점),2026-03-03 00:00:00,U,2026-03-05 02:40:00,,191691.167905721,446411.007064006,후원방문판매업,0,1304365562.0,,김수자나르지오워킹화(영등포점)_서울특별시영등포구영등포동*가**번지*호제**호
14,후원방문판매업체,08_26_05_P,6110000,20176110000301000034,2017-08-10,,3,폐업,4,폐업,2026-03-03,,,,226077272.0,,,서울특별시 강서구 화곡동  ***번지 **호 **호,"서울특별시 강서구 화곡로 ***, *층 **호 (화곡동)",,나르지오 화곡점,2026-03-03 00:00:00,U,2026-03-05 02:40:00,,186125.314508443,449082.323325721,후원방문판매업,0,1063182755.0,,나르지오화곡점_서울특별시강서구화곡동***번지**호**호
202,후원방문판매업체,08_26_05_P,6110000,20176110000301000016,2017-04-11,,3,폐업,4,폐업,2026-03-03,,,,27243114.0,,,서울특별시 종로구 서린동  **번지 서린동,"서울특별시 종로구 청계천로 **, 서린동 (서린동)",,한국화장품(주),2026-03-03 00:00:00,U,2026-03-05 02:40:00,,198284.392181266,451901.406014861,후원방문판매업,0,1018655141.0,,한국화장품(주)_서울특별시종로구서린동**번지서린동
201,후원방문판매업체,08_26_05_P,6110000,20176110000301000013,2017-04-05,,3,폐업,4,폐업,2026-03-03,,,,,,,서울특별시 은평구 갈현동  ***번지 **호 갈현동,"서울특별시 은평구 갈현로 ***, 갈현동 (갈현동)",,알즈너만세대리점,2026-03-03 00:00:00,U,2026-03-05 02:40:00,,192442.81370304,457321.921070099,후원방문판매업,0,6984200302.0,,알즈너만세대리점_서울특별시은평구갈현동***번지**호갈현동
200,후원방문판매업체,08_26_05_P,6110000,20176110000301000011,2017-03-31,,3,폐업,4,폐업,2026-03-03,,,,215885583.0,,,서울특별시 성북구 길음동  ***번지 ***호 레츠키즈빌딩,"서울특별시 성북구 동소문로 ***-*, *층 (길음동,레츠키즈빌딩)",,(주)신원라이프,2026-03-03 00:00:00,U,2026-03-05 02:40:00,,202438.35547326,456125.126094454,후원방문판매업,0,3058158371.0,,(주)신원라이프_서울특별시성북구길음동***번지***호레츠키즈빌딩
