번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명,Unnamed: 59,record_key
24,대중문화예술기획업,03_08_02_P,3820000,CDFF3241092024000001,2024-07-25,,1,영업/정상,13,영업중,,,,,,,,경기도 의정부시 의정부동 *** 센트럴타워 ***동 *호,"경기도 의정부시 시민로 **, 센트럴타워 ***동 *호 (의정부동)",11651.0,주식회사 카라멜 픽쳐스 인터내셔널,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203772.831832169,470619.109108938,대중문화예술기획업,유통관련업,0,,"모델 에이전시, 배역서비스업",343.77,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사카라멜픽쳐스인터내셔널_경기도의정부시의정부동***센트럴타워***동*호
85,대중문화예술기획업,03_08_02_P,3170000,CDFF3241092026000001,2024-07-09,,1,영업/정상,13,영업중,,,,,,,,서울특별시 금천구 독산동 ****-*,"서울특별시 금천구 시흥대로 ***, *층 (독산동)",8619.0,주식회사 온마인드,2026-02-13 11:20:29,I,2026-02-15 00:20:02,,190896.023455406,440104.622604103,대중문화예술기획업,유통관련업,0,,"매니지먼트, 에이전시",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사온마인드_서울특별시금천구독산동****-*
40,대중문화예술기획업,03_08_02_P,3220000,CDFF3241092026000025,2024-06-17,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 ***-*,"서울특별시 강남구 강남대로**길 **, *층 ****호 (역삼동)",6134.0,(주)메타포스,2026-02-05 11:01:27,I,2026-02-07 00:20:02,,202575.560406288,444136.923081339,대중문화예술기획업,유통관련업,0,,"영화, 공연 매니지먼트 등",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,(주)메타포스_서울특별시강남구역삼동***-*
82,대중문화예술기획업,03_08_02_P,3210000,CDFF3241092024000027,2024-05-30,,3,폐업,3,폐업,2026-01-28,,,,,,,서울특별시 서초구 반포동 ***-**,"서울특별시 서초구 주흥길 *, *층 (반포동)",6543.0,주식회사 엑스와이지스튜디오,2026-02-12 13:36:15,U,2026-02-14 02:40:00,,201746.212879014,444675.064067497,대중문화예술기획업,유통관련업,0,,엔터테인먼트,0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사엑스와이지스튜디오_서울특별시서초구반포동***-**
6,대중문화예술기획업,03_08_02_P,3220000,CDFF3241092025000004,2024-05-22,,3,폐업,3,폐업,2026-02-02,,,,,,,서울특별시 강남구 논현동 ***-* 논현동대우아이빌 힐타운,"서울특별시 강남구 논현로 ***, 논현동대우아이빌 힐타운 ***호 (논현동)",6116.0,주식회사 썬플라워픽쳐스,2026-02-02 16:24:00,U,2026-02-04 02:40:00,,202740.29,445405.185,대중문화예술기획업,유통관련업,0,,"엔터테인먼트, 드라마, 영화",59.86,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사썬플라워픽쳐스_서울특별시강남구논현동***-*논현동대우아이빌힐타운
66,대중문화예술기획업,03_08_02_P,3010000,CDFF3241092024000014,2023-11-28,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 신당동 ***-*,"서울특별시 중구 퇴계로 ***, *층 (신당동)",4577.0,동시패션,2026-02-09 16:17:30,U,2026-02-11 02:40:00,,201593.31616629,451464.52024207,대중문화예술기획업,유통관련업,0,,행사 기획 및 진행,0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,동시패션_서울특별시중구신당동***-*
124,대중문화예술기획업,03_08_02_P,3180000,CDFF3241092026000006,2023-11-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 문래동*가 **-** 하스오토메이션코리아사옥,"서울특별시 영등포구 문래북로 **, 하스오토메이션코리아사옥 지하*,지상*층 (문래동*가)",7294.0,주식회사 디네이블,2026-02-25 13:13:50,I,2026-02-27 00:20:02,,190338.372762649,446490.413722731,대중문화예술기획업,유통관련업,0,,콘텐츠 제작,0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사디네이블_서울특별시영등포구문래동*가**-**하스오토메이션코리아사옥
71,대중문화예술기획업,03_08_02_P,3520000,CDFF3241092023000005,2023-11-02,,1,영업/정상,13,영업중,,,,,,,,인천광역시 연수구 송도동 **-* 송도 센트럴비즈 한라,"인천광역시 연수구 인천타워대로 ***, 송도 센트럴비즈 한라 ***호 (송도동)",22009.0,주식회사 슈슈엔터테인먼트,2026-02-10 17:37:59,U,2026-02-12 02:40:00,,167802.890802856,431827.596233056,대중문화예술기획업,유통관련업,0,,"대중문화예술인 용역, 대중문화예술 제작",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사슈슈엔터테인먼트_인천광역시연수구송도동**-*송도센트럴비즈한라
110,대중문화예술기획업,03_08_02_P,3210000,CDFF3241092026000009,2023-09-07,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서초구 잠원동 **-* 태승빌딩,"서울특별시 서초구 나루터로**길 **, 태승빌딩 지하*층 ***호 (잠원동)",6526.0,원이진 주식회사,2026-02-20 16:30:36,U,2026-02-22 02:40:00,,201498.564777746,445824.056378303,대중문화예술기획업,유통관련업,0,,엔터테인먼트,0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,원이진주식회사_서울특별시서초구잠원동**-*태승빌딩
113,대중문화예술기획업,03_08_02_P,3900000,CDFF3241092023000002,2023-08-30,,3,폐업,3,폐업,2026-02-23,,,,,,,경기도 광명시 일직동 ***,"경기도 광명시 일직로 **, GIDC A동 ****호 (일직동)",14353.0,셀러브리티,2026-02-23 10:06:07,U,2026-02-25 02:40:00,,189919.310945708,435641.27717849,대중문화예술기획업,유통관련업,0,,"연기자, 모델",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,셀러브리티_경기도광명시일직동***
100,대중문화예술기획업,03_08_02_P,3210000,CDFF3241092026000008,2023-07-19,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서초구 방배동 ***-** 고산빌딩,"서울특별시 서초구 동광로*길 ***, 고산빌딩 *층 (방배동)",6554.0,아트 인 클라우드,2026-02-19 10:53:37,U,2026-02-21 02:40:00,,198551.132561728,443786.041029844,대중문화예술기획업,유통관련업,0,,"대중음악, 공연",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,아트인클라우드_서울특별시서초구방배동***-**고산빌딩
76,대중문화예술기획업,03_08_02_P,6260000,M04022023000005,2023-06-19,,1,영업/정상,1,영업,,,,,0515526486,,,부산광역시 동래구 사직동 **번지 **호,"부산광역시 동래구 사직북로**번길 **-*, *,*층 (사직동)",,네스토리 엔터테인먼트,2026-02-11 16:43:22,U,2026-02-13 02:40:00,,387511.284386642,190550.659447108,대중문화예술기획업,,0,,,0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,공연기획,,,,네스토리엔터테인먼트_부산광역시동래구사직동**번지**호
23,대중문화예술기획업,03_08_02_P,3820000,CDFF3241092023000002,2023-06-07,,1,영업/정상,13,영업중,,,,,,,,경기도 의정부시 호원동 ***-** 이정,"경기도 의정부시 망월로 **, 이정 *층 (호원동)",11645.0,와이앤엔터테이먼트(YN ent),2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203939.594660088,467161.483900714,대중문화예술기획업,유통관련업,0,,대중문화예술기획업,62.61,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,와이앤엔터테이먼트(YNent)_경기도의정부시호원동***-**이정
92,대중문화예술기획업,03_08_02_P,3220000,CDFF3241092023000064,2023-05-25,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 ***-**,"서울특별시 강남구 봉은사로**길 **-**, B**호 (논현동)",6115.0,브로미디어,2026-02-13 17:51:03,U,2026-02-15 02:40:00,,202392.466709126,445191.150354231,대중문화예술기획업,유통관련업,0,,"엔터테인먼트(연기자, 가수)",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,브로미디어_서울특별시강남구논현동***-**
34,대중문화예술기획업,03_08_02_P,3820000,CDFF3241092023000001,2023-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 의정부시 낙양동 ***-*,"경기도 의정부시 용민로***번길 **-*, ***호 (낙양동)",11769.0,815 엔터테인먼트,2026-02-03 11:33:32,U,2026-02-06 02:40:00,,208457.227089603,471933.203933993,대중문화예술기획업,유통관련업,0,,"연예인매니지먼트, 음반기획 등",139.42,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,815엔터테인먼트_경기도의정부시낙양동***-*
93,대중문화예술기획업,03_08_02_P,3150000,CDFF3241092023000001,2023-01-19,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 등촌동 *** 더리브골드타워,"서울특별시 강서구 양천로 ***-**, 더리브골드타워 ****호 (등촌동)",7573.0,주식회사 티엔엔터테인먼트 엘디스토리사업부,2026-02-13 17:59:37,U,2026-02-15 02:40:00,,186317.207037672,451462.350090067,대중문화예술기획업,유통관련업,0,,연예인매니지먼트,92.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사티엔엔터테인먼트엘디스토리사업부_서울특별시강서구등촌동***더리브골드타워
94,대중문화예술기획업,03_08_02_P,3150000,CDFF3241092023000002,2023-01-19,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 염창동 ***-*,"서울특별시 강서구 양천로 ***, *층 (염창동)",7540.0,주식회사 티엔엔터테인먼트 블리스엔터사업부,2026-02-13 17:57:59,U,2026-02-15 02:40:00,,188703.698085939,449814.215239402,대중문화예술기획업,유통관련업,0,,연예인매니지먼트,157.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사티엔엔터테인먼트블리스엔터사업부_서울특별시강서구염창동***-*
126,대중문화예술기획업,03_08_02_P,3940000,CDFF3241092026000015,2022-08-30,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 덕양구 향동동 ***,"경기도 고양시 덕양구 향동로 ***, A동 *층 ***호 (향동동)",10545.0,주식회사 킹스타이앤엠,2026-02-25 13:52:34,I,2026-02-27 00:20:02,,190432.184936362,456319.368887839,대중문화예술기획업,유통관련업,0,,"공연 기획, 연예인 굿즈",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사킹스타이앤엠_경기도고양시덕양구향동동***
38,대중문화예술기획업,03_08_02_P,3820000,CDFF3241092022000003,2022-07-20,,1,영업/정상,13,영업중,,,,,,,,경기도 의정부시 민락동 ***-*,"경기도 의정부시 민락로 ***, E동 ***호 (민락동)",11813.0,소울드블랑,2026-02-03 11:33:32,U,2026-02-06 02:40:00,,208775.83610835,471155.074833059,대중문화예술기획업,유통관련업,0,,"대중음악, 공연",84.38,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,소울드블랑_경기도의정부시민락동***-*
39,대중문화예술기획업,03_08_02_P,3820000,CDFF3241092022000002,2022-07-14,,3,폐업,3,폐업,2025-11-14,,,,,,,경기도 의정부시 의정부동 ***-*,"경기도 의정부시 둔야로**번길 **, *층 (의정부동)",11673.0,핫픽(Hot pick),2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203371.363649298,470737.624939918,대중문화예술기획업,유통관련업,0,,엔터테인먼트,199.84,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,핫픽(Hotpick)_경기도의정부시의정부동***-*
22,대중문화예술기획업,03_08_02_P,3820000,CDFF3241092022000001,2022-02-15,,4,취소/말소/만료/정지/중지,25,영업정지,,2024-12-24,2099-12-24,,,,,경기도 의정부시 의정부동 *-**,"경기도 의정부시 동일로 ***, 지하*층 (의정부동)",11749.0,모어댄사운드(MORE THAN SOUND),2026-02-03 11:33:14,U,2026-02-06 02:40:00,,204689.941203901,471524.108924961,대중문화예술기획업,유통관련업,0,,음악,106.05,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,모어댄사운드(MORETHANSOUND)_경기도의정부시의정부동*-**
74,대중문화예술기획업,03_08_02_P,3150000,CDFF3241092026000006,2022-01-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 마곡동 ***-* 보타닉파크타워*,"서울특별시 강서구 마곡중앙*로 **, 보타닉파크타워* ***-**호 (마곡동)",7801.0,(주)유진엔터테인먼트,2026-02-11 13:18:48,I,2026-02-13 00:20:38,,184805.681473385,450977.857003116,대중문화예술기획업,유통관련업,0,,매니지먼트대행,0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,(주)유진엔터테인먼트_서울특별시강서구마곡동***-*보타닉파크타워*
27,대중문화예술기획업,03_08_02_P,3990000,CDFF3241092026000002,2021-12-08,,1,영업/정상,13,영업중,,,,,,,,경기도 남양주시 별내동 ****-* *층 ***호,"경기도 남양주시 별내중앙로 **, *층 ***호 (별내동)",12113.0,선제이 컴퍼니,2026-02-04 16:50:32,U,2026-02-06 02:40:00,,211047.581577928,460377.706809703,대중문화예술기획업,유통관련업,0,,모델 에이전시,0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,선제이컴퍼니_경기도남양주시별내동****-**층***호
77,대중문화예술기획업,03_08_02_P,3220000,CDFF3241092021000178,2021-12-01,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 ***-** 나현빌딩,"서울특별시 강남구 도산대로 ***, 나현빌딩 *층 (신사동)",6026.0,하이헷 주식회사,2026-02-11 09:58:08,U,2026-02-13 02:40:00,,202597.985181934,446506.518180853,대중문화예술기획업,유통관련업,0,,"음악, 연기",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,하이헷주식회사_서울특별시강남구신사동***-**나현빌딩
31,대중문화예술기획업,03_08_02_P,3820000,CDFF3241092021000002,2021-11-22,,1,영업/정상,13,영업중,,,,,,,,경기도 의정부시 민락동 ***-* 산들마을서광·청구아파트,"경기도 의정부시 오목로 ***, ***동 **층 ****호 (민락동, 산들마을서광·청구아파트)",11805.0,위드에이팀(with A-Team),2026-02-03 11:33:32,U,2026-02-06 02:40:00,,208384.692843708,471100.277332549,대중문화예술기획업,유통관련업,0,,"광고모델에이전시, 연예인대리, 광고모델 인력제공 등",84.73,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,위드에이팀(withA-Team)_경기도의정부시민락동***-*산들마을서광·청구아파트
50,대중문화예술기획업,03_08_02_P,3210000,CDFF3241092021000048,2021-09-16,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서초구 서초동 ****-* 예성빌딩,"서울특별시 서초구 서초대로**길 **-*, 예성빌딩 *층 (서초동)",6634.0,주식회사 크래커하우스,2026-02-04 09:37:02,U,2026-02-07 02:40:00,,201405.83273304,443313.82990573,대중문화예술기획업,유통관련업,0,,엔터테인먼트,0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사크래커하우스_서울특별시서초구서초동****-*예성빌딩
73,대중문화예술기획업,03_08_02_P,3150000,CDFF3241092026000005,2021-09-10,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 마곡동 ***-* 보타닉파크타워*,"서울특별시 강서구 마곡중앙*로 **, 보타닉파크타워* ***-씨**호 (마곡동)",7801.0,(주)유니컴퍼니,2026-02-11 13:17:23,I,2026-02-13 00:20:38,,184805.681473385,450977.857003116,대중문화예술기획업,유통관련업,0,,"공연,이벤트,행사,에이전시,매니지먼트",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,(주)유니컴퍼니_서울특별시강서구마곡동***-*보타닉파크타워*
122,대중문화예술기획업,03_08_02_P,3220000,CDFF3241092026000035,2021-08-27,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 ***-*,"서울특별시 강남구 압구정로 ***, *층 (신사동)",6028.0,브이로드 이엔엠 코리아(V-Road E&M Korea),2026-02-24 16:51:44,I,2026-02-26 00:20:08,,201881.373756618,446825.133305072,대중문화예술기획업,유통관련업,0,,"엔터테인먼트, 음반제작",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,브이로드이엔엠코리아(V-RoadE&MKorea)_서울특별시강남구신사동***-*
49,대중문화예술기획업,03_08_02_P,3220000,CDFF3241092021000128,2021-08-06,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 **-*,"서울특별시 강남구 논현로***길 **, *층 (논현동)",6053.0,주식회사 브릿지미디어,2026-02-05 14:07:22,U,2026-02-07 02:40:00,,202876.483070237,445911.094235432,대중문화예술기획업,유통관련업,0,,"모델 에이전시, 매니지먼트",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사브릿지미디어_서울특별시강남구논현동**-*
109,대중문화예술기획업,03_08_02_P,3020000,CDFF3241092021000023,2021-07-26,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 한남동 *-** 포트힐(Fort Hill) 빌딩,"서울특별시 용산구 독서당로 ***-*, 포트힐(Fort Hill) 빌딩 ***호 (한남동)",4420.0,주식회사 매니지먼트엠엠엠,2026-02-20 17:11:19,U,2026-02-22 02:40:00,,201070.187785081,448288.443792419,대중문화예술기획업,유통관련업,0,,연예매니지먼트,0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사매니지먼트엠엠엠_서울특별시용산구한남동*-**포트힐(FortHill)빌딩
29,대중문화예술기획업,03_08_02_P,3830000,CDFF3241092024000002,2021-06-03,,3,폐업,3,폐업,2025-08-15,,,,,,,경기도 안양시 동안구 관양동 ***-* 어반플렉스 지식산업센터 ****호,"경기도 안양시 동안구 시민대로***번길 *, 어반플렉스 지식산업센터 ****호 (관양동)",14057.0,주식회사 서클컴퍼니,2026-02-03 16:49:58,U,2026-02-06 02:40:00,,197578.13595051,432766.317844999,대중문화예술기획업,유통관련업,0,,매니지먼트업,0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사서클컴퍼니_경기도안양시동안구관양동***-*어반플렉스지식산업센터****호
41,대중문화예술기획업,03_08_02_P,3940000,CDFF3241092026000010,2021-06-01,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 일산동구 중산동 **** 하늘마을*단지아파트,"경기도 고양시 일산동구 하늘마을로 **, ***동 ****호 (중산동, 하늘마을*단지아파트)",10310.0,잇-따,2026-02-03 14:11:15,I,2026-02-07 00:20:02,,180816.444578172,464291.72078095,대중문화예술기획업,유통관련업,0,,"연예매니지먼트, 에이전트, 연예 대행 및 보조",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,잇-따_경기도고양시일산동구중산동****하늘마을*단지아파트
99,대중문화예술기획업,03_08_02_P,3220000,CDFF3241092021000076,2021-06-01,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 **-*,"서울특별시 강남구 논현로***길 **, *층 ***호 (논현동)",6053.0,(주)라이트하우스엔터,2026-02-19 15:57:06,U,2026-02-21 02:40:00,,202876.483070237,445911.094235432,대중문화예술기획업,유통관련업,0,,"매니지먼트, 공연기획 및 제작",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,(주)라이트하우스엔터_서울특별시강남구논현동**-*
37,대중문화예술기획업,03_08_02_P,3820000,CDFF3241092021000001,2021-04-20,,1,영업/정상,13,영업중,,,,,,,,경기도 의정부시 호원동 ***-** 쌍용스윗닷홈,"경기도 의정부시 신흥로 **, *동 *층 ***호 (호원동, 쌍용스윗닷홈)",11636.0,더키 엔터테인먼트,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203744.210541121,468999.886390233,대중문화예술기획업,유통관련업,0,,"연예 엔터테인먼트, 공연기획, 연예 기획사, 앨범제작, 메니지먼트",110.86,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,더키엔터테인먼트_경기도의정부시호원동***-**쌍용스윗닷홈
68,대중문화예술기획업,03_08_02_P,3130000,CDFF3241092026000011,2021-04-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 동교동 ***-**,"서울특별시 마포구 동교로**길 **, *층 (동교동)",3993.0,주식회사 알앤디컴퍼니,2026-02-10 15:57:44,I,2026-02-12 00:20:02,,193011.449981103,450630.336921048,대중문화예술기획업,유통관련업,0,,매니지먼트,0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사알앤디컴퍼니_서울특별시마포구동교동***-**
5,대중문화예술기획업,03_08_02_P,3070000,CDFF3241092020000006,2020-12-08,,3,폐업,3,폐업,2026-01-29,,,,,,,서울특별시 성북구 삼선동*가 *** 삼선푸르지오 ***동 ****호,"서울특별시 성북구 보문로**다길 **, ***동 ****호 (삼선동*가, 삼선푸르지오)",2875.0,다이노 미디어,2026-02-02 16:53:10,U,2026-02-04 02:40:00,,201112.446388729,453465.694044554,대중문화예술기획업,유통관련업,0,,엔터테인먼트,114.65,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,다이노미디어_서울특별시성북구삼선동*가***삼선푸르지오***동****호
111,대중문화예술기획업,03_08_02_P,3230000,CDFF3241092020000010,2020-11-02,,3,폐업,3,폐업,2026-02-20,,,,,,,서울특별시 송파구 삼전동 ***-* 서일빌딩,"서울특별시 송파구 삼학사로*길 **-*, 서일빌딩 ***호 (삼전동)",5597.0,마르보레코드(Marbo Records),2026-02-20 16:45:03,U,2026-02-22 02:40:00,,208224.668728286,444017.617955961,대중문화예술기획업,유통관련업,0,,"음반제작, 엔터테인먼트",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,마르보레코드(MarboRecords)_서울특별시송파구삼전동***-*서일빌딩
78,대중문화예술기획업,03_08_02_P,3210000,CDFF3241092020000055,2020-10-14,,3,폐업,3,폐업,2026-02-09,,,,,,,서울특별시 서초구 서초동 ****-** 타임힐 빌딩,"서울특별시 서초구 반포대로 **, 타임힐 빌딩 지하*층 (서초동)",6652.0,뮤지컬컴퍼니 B on the stage,2026-02-11 13:31:05,U,2026-02-13 02:40:00,,200861.78070156,442724.012196825,대중문화예술기획업,유통관련업,0,,기획사,0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,뮤지컬컴퍼니Bonthestage_서울특별시서초구서초동****-**타임힐빌딩
42,대중문화예술기획업,03_08_02_P,3940000,CDFF3241092026000011,2020-08-13,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 덕양구 향동동 ***,"경기도 고양시 덕양구 꽃마을로 **, 디엠씨스타비즈*에스티 해링턴타워 ****호 (향동동)",10545.0,(주)빅쇼이엔엠,2026-02-04 14:52:50,I,2026-02-07 00:20:02,,190392.743496746,455302.146019277,대중문화예술기획업,유통관련업,0,,공연기획 및 엔터테인먼트,0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,(주)빅쇼이엔엠_경기도고양시덕양구향동동***
118,대중문화예술기획업,03_08_02_P,3180000,CDFF3241092026000005,2020-08-03,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 양평동*가 ***-* 양평자이비즈타워,"서울특별시 영등포구 선유로 ***, 양평자이비즈타워 ***호 (양평동*가)",7262.0,호엔터테인먼트 주식회사,2026-02-24 17:31:47,I,2026-02-26 00:20:08,,190280.387551989,446874.553137805,대중문화예술기획업,유통관련업,0,,매니지먼트,0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,호엔터테인먼트주식회사_서울특별시영등포구양평동*가***-*양평자이비즈타워
30,대중문화예술기획업,03_08_02_P,3820000,CDFF3241092020000003,2020-05-26,,1,영업/정상,13,영업중,,,,,,,,경기도 의정부시 호원동 ***-** 삼성빌라 ***호,"경기도 의정부시 백석로**번길 **-**, ***호 (호원동, 삼성빌라)",11632.0,버스커즈(BUSKERZ),2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203885.200095499,469586.64218907,대중문화예술기획업,유통관련업,0,,공연기획,48.36,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,버스커즈(BUSKERZ)_경기도의정부시호원동***-**삼성빌라***호
133,대중문화예술기획업,03_08_02_P,3830000,CDFF3241092026000003,2019-07-15,,1,영업/정상,13,영업중,,,,,,,,경기도 안양시 동안구 관양동 *** 평촌역 하이필드,"경기도 안양시 동안구 벌말로 **, 평촌역 하이필드 비동 ***호 (관양동)",14058.0,수퍼비 주식회사,2026-02-26 15:06:16,I,2026-02-28 00:20:02,,197281.306783112,432471.390077496,대중문화예술기획업,유통관련업,0,,"연예매니지먼트기획, 공연기획, 에이젼시",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,수퍼비주식회사_경기도안양시동안구관양동***평촌역하이필드
97,대중문화예술기획업,03_08_02_P,3220000,CDFF3241092019000104,2019-07-05,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 **-*,"서울특별시 강남구 논현로***길 **, *층 ***호 (논현동)",6053.0,(주)와이낫엔터테인먼트,2026-02-19 15:54:54,U,2026-02-21 02:40:00,,202876.483070237,445911.094235432,대중문화예술기획업,유통관련업,0,,"광고모델에이전시, 매니지먼트",0.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,(주)와이낫엔터테인먼트_서울특별시강남구논현동**-*
