건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,계간 시와 시학,2015-12-16,202326.503044305,450625.58422744,출판인쇄업,출판사,2026-05-06 22:35:26,I,03,폐업,,,,2015-12-17 09:22:32,,2010-08-10,133-775,서울특별시 성동구 행당동 *** 대림아파트 ***동 ***호,CDFG1251002010000035,3030000,,서울특별시 성동구 행당로 ** (행당동),,03,폐업,,,,02-952-5108,,
,도서출판 시와 시학,2015-12-16,202326.503044305,450625.58422744,출판인쇄업,출판사,2026-05-06 22:35:26,I,03,폐업,,,,2015-12-17 09:23:08,,2010-08-10,133-775,서울특별시 성동구 행당동 *** 대림아파트 ***동 ***호,CDFG1251002010000036,3030000,,서울특별시 성동구 행당로 ** (행당동),,03,폐업,,,,02-952-5108,,
,coffee or t,2014-01-15,202167.126656256,450743.706933348,출판인쇄업,출판사,2026-05-06 22:35:26,I,03,폐업,,,,2014-01-15 17:05:38,,2010-09-26,133-737,서울특별시 성동구 하왕십리동 **** 풍림아이원아파트 ***동 ***호,CDFG1251002010000045,3030000,,"서울특별시 성동구 난계로 **, ***동 ***호 (하왕십리동,풍림아이원아파트)",,03,폐업,,,,02-2233-8968,,
,이엘씨교육,2011-11-10,205613.812674726,449514.559150754,출판인쇄업,출판사,2026-05-06 22:35:27,I,03,폐업,,,,2011-11-10 17:27:43,,2007-04-27,133-832,서울특별시 성동구 성수동*가 ***-*,CDFG1251002010000046,3030000,,서울특별시 성동구 광나루로 ***  (성수동*가),,03,폐업,,,,02-590-6900,,
,(주)타임컨텐츠,2019-04-18,205613.812674726,449514.559150754,출판인쇄업,출판사,2026-05-06 22:35:27,I,03,폐업,,,,2019-04-18 17:47:23,,2009-03-04,133-832,서울특별시 성동구 성수동*가 ***-*,CDFG1251002010000047,3030000,,서울특별시 성동구 광나루로 *** (성수동*가),,03,폐업,,,,02-590-6900,,
,뉴스터디교육,2011-11-10,205613.812674726,449514.559150754,출판인쇄업,출판사,2026-05-06 22:35:27,I,03,폐업,,,,2011-11-10 17:28:14,,2006-03-09,133-832,서울특별시 성동구 성수동*가 ***-*,CDFG1251002010000048,3030000,,서울특별시 성동구 광나루로 ***  (성수동*가),,03,폐업,,,,02-590-6900,,
,이든교육,2011-08-03,202778.678689705,451468.504506561,출판인쇄업,출판사,2026-05-06 22:35:27,I,03,폐업,,,,2011-08-04 09:41:52,,2010-10-18,133-880,서울특별시 성동구 홍익동 *** 우림빌딩 ****호,CDFG1251002010000050,3030000,,"서울특별시 성동구 무학로*길 **  (홍익동,우림빌딩 ****호)",,03,폐업,,,,02-6053-7905,,
,(주) 매드포스터디,2024-05-28,202175.117943358,449552.518994644,출판인쇄업,출판사,2026-05-06 22:35:27,I,03,폐업,,26,,2024-05-28 11:03:44,,2010-11-02,,서울특별시 성동구 금호동*가 ***-*,CDFG1251002010000054,3030000,,"서울특별시 성동구 독서당로 ***, *층 (금호동*가)",04730,03,폐업,,,,02-1661-7661,,
사무실,바운티플,2017-12-29,202511.142930696,450401.303715561,출판인쇄업,출판사,2026-05-06 22:35:27,I,03,폐업,,45,15,2017-12-29 17:00:03,,2005-11-09,133-070,서울특별시 성동구 행당동 *** 한진아파트 ***동 ****호,CDFG1251002011000007,3030000,준주거지역,서울특별시 성동구 행당로 ** (행당동),,03,폐업,기타,,,,17,2
,씨앗,2017-12-29,202511.142930696,450401.303715561,출판인쇄업,출판사,2026-05-06 22:35:27,I,03,폐업,,,,2017-12-29 17:01:11,,2011-01-31,133-070,서울특별시 성동구 행당동 *** 한진아파트 ***동 ****호,CDFG1251002011000008,3030000,,서울특별시 성동구 행당로 ** (행당동),,03,폐업,,,,,,
,어썸미디어,2012-11-22,,,출판인쇄업,출판사,2026-05-06 22:35:27,I,03,폐업,,,,2012-11-22 12:28:29,,2011-03-11,133-773,서울특별시 성동구 하왕십리동 청계벽산아파트 ***동 ****호,CDFG1251002011000014,3030000,,,,03,폐업,,,,02-2282-1793,,
,도서출판 자북출판,2017-03-23,204820.788075733,449427.450428006,출판인쇄업,출판사,2026-05-06 22:35:28,I,03,폐업,,,,2017-03-27 17:49:52,,2001-12-19,133-834,서울특별시 성동구 성수동*가 ***-*** *층,CDFG1251002011000028,3030000,,"서울특별시 성동구 성수일로**길 ** (성수동*가,*층)",,03,폐업,,,,02-469-9635,,
,(주)미래나야,2024-09-30,204838.446266419,448988.255864334,출판인쇄업,출판사,2026-05-06 22:35:28,I,03,폐업,,,,2024-09-30 14:16:32,,2009-02-25,133-835,서울특별시 성동구 성수동*가 ***-** 미래 IT타워 *층,CDFG1251002011000030,3030000,,"서울특별시 성동구 연무장*가길 **  (성수동*가,미래 IT타워 *층)",,03,폐업,,,,,,
,(주)지식서비스,2014-10-01,204859.957619335,449199.388104109,출판인쇄업,출판사,2026-05-06 22:35:28,I,03,폐업,,,,2014-10-01 17:16:59,,2007-09-18,133-834,서울특별시 성동구 성수동*가 ***-* 영동테크노타워 ***호,CDFG1251002011000033,3030000,,"서울특별시 성동구 아차산로 ***, ***호 (성수동*가, 영동테크노타워)",,03,폐업,,,,02-868-7557,,
,모루와 정,2018-05-18,203633.48676382,451130.114366531,출판인쇄업,출판사,2026-05-06 22:35:28,I,03,폐업,,,,2018-05-18 17:34:21,,2011-07-05,133-811,서울특별시 성동구 마장동 ***-**,CDFG1251002011000043,3030000,,서울특별시 성동구 마조로 ** (마장동),,03,폐업,,,,02-2296-5014,,
,은행나무,2012-12-24,205146.021328193,449491.808492763,출판인쇄업,출판사,2026-05-06 22:35:28,I,03,폐업,,,,2012-12-24 18:31:26,,2011-07-05,133-832,서울특별시 성동구 성수동*가 ***-* 지하 ***호,CDFG1251002011000045,3030000,,"서울특별시 성동구 성수이로 ***-**,  ***호 (성수동*가,지하)",,03,폐업,,,,02-465-8333,,
,드림메신저,2015-06-16,205525.616970821,449394.284127151,출판인쇄업,출판사,2026-05-06 22:35:28,I,03,폐업,,,,2015-06-16 15:00:10,,2011-07-15,133-832,서울특별시 성동구 성수동*가 ***-** 우림이비즈 ***호,CDFG1251002011000046,3030000,,"서울특별시 성동구 광나루로*길 **, ***호 (성수동*가,우림이비즈)",,03,폐업,,,,,,
,여우눈,2016-12-05,204538.255410561,448776.590383507,출판인쇄업,출판사,2026-05-06 22:35:28,I,03,폐업,,,,2016-12-05 17:54:12,,2011-08-04,133-787,서울특별시 성동구 성수동*가 *** 서울숲힐스테이트아파트 ***동 ****호,CDFG1251002011000050,3030000,,서울특별시 성동구 성수일로*길 ** (성수동*가),,03,폐업,,,,,,
,도서출판 온지(溫知),2014-07-28,201429.573523715,449549.381696896,출판인쇄업,출판사,2026-05-06 22:35:28,I,03,폐업,,,,2014-07-28 11:30:18,,2011-08-04,133-094,서울특별시 성동구 금호동*가 ****,CDFG1251002011000051,3030000,,서울특별시 성동구 장터*길 * (금호동*가),,03,폐업,,,,02-226-5749,,
,아름세,2012-02-06,204966.098616157,449159.452779834,출판인쇄업,출판사,2026-05-06 22:35:28,I,03,폐업,,,,2012-02-07 09:37:29,,2011-08-10,133-120,서울특별시 성동구 성수동*가 ***-* 삼진빌딩 ***,CDFG1251002011000054,3030000,,,,03,폐업,,,,070-4349-1178,,
,(주)예림융합교육,2023-01-18,205323.968609483,449023.939543838,출판인쇄업,출판사,2026-05-06 22:35:28,I,03,폐업,,,,2023-01-18 10:03:23,,2010-06-03,,서울특별시 성동구 성수동*가 ***-** 예림출판문화센터,CDFG1251002011000058,3030000,,"서울특별시 성동구 아차산로 ***, *층 (성수동*가)",04798,03,폐업,,,,,,
,(주)예림디지털,2018-08-10,205323.968609483,449023.939543838,출판인쇄업,출판사,2026-05-06 22:35:28,I,03,폐업,,,,2018-08-10 19:26:19,,2010-08-26,,서울특별시 성동구 성수동*가 ***-**,CDFG1251002011000060,3030000,,"서울특별시 성동구 아차산로 ***, *층 (성수동*가, 예림출판문화센터)",04798,03,폐업,,,,,,
,도서출판 아이비북스,2016-04-14,201989.18655792,450689.809616766,출판인쇄업,출판사,2026-05-06 22:35:28,I,03,폐업,,,,2016-04-14 14:50:49,,2009-02-03,133-797,서울특별시 성동구 하왕십리동 극동미라주아파트 ***동 ****호,CDFG1251002011000061,3030000,,"서울특별시 성동구 난계로 **, ***동 **층 *호 (하왕십리동, 극동미라주)",,03,폐업,,,,02-2274-5101,,
,(주)예림아이,2018-08-10,205323.968609483,449023.939543838,출판인쇄업,출판사,2026-05-06 22:35:28,I,03,폐업,,,,2018-08-10 19:25:38,,2010-09-03,133-832,서울특별시 성동구 성수동*가 ***-** 예림출판문화센터 **층,CDFG1251002011000062,3030000,,"서울특별시 성동구 아차산로 *** (성수동*가,예림출판문화센터 **층)",,03,폐업,,,,,,
,월계인쇄(주),2021-11-24,205085.247290282,449121.745468799,출판인쇄업,출판사,2026-05-06 22:35:28,I,03,폐업,,,,2021-11-24 11:22:33,,2011-09-28,133-832,서울특별시 성동구 성수동*가 ***-**,CDFG1251002011000066,3030000,,서울특별시 성동구 성수이로**길 ** (성수동*가),,03,폐업,,,,02-2205-2190,,
,애드북스,2015-01-22,202511.142930696,450401.303715561,출판인쇄업,출판사,2026-05-06 22:35:29,I,03,폐업,,,,2015-01-22 15:25:26,,2011-12-01,133-070,서울특별시 성동구 행당동 *** 행당한진타운 ***동 ***호,CDFG1251002011000078,3030000,,"서울특별시 성동구 행당로 **, ***동 *층 *호 (행당동, 행당한진타운)",,03,폐업,,,,,,
,어린이 미디어 교육연구소,2017-05-30,204131.278400402,448578.915243341,출판인쇄업,출판사,2026-05-06 22:35:29,I,03,폐업,,,,2017-05-30 13:09:42,,2011-12-08,133-110,서울특별시 성동구 성수동*가 **-* *층,CDFG1251002011000079,3030000,,"서울특별시 성동구 성덕정*길 *, *층 (성수동*가)",,03,폐업,,,,,,
,신원프린팅,2016-03-09,205056.790770398,448773.29335654,출판인쇄업,출판사,2026-05-06 22:35:29,I,03,폐업,,,,2016-03-09 15:43:17,,2011-12-16,133-120,서울특별시 성동구 성수동*가 ***-**,CDFG1251002011000080,3030000,,서울특별시 성동구 뚝섬로**길 ** (성수동*가),,03,폐업,,,,02-464-3515,,
,(주)맥플러스,2022-04-06,204323.651283128,449401.651913139,출판인쇄업,출판사,2026-05-06 22:35:29,I,03,폐업,,,,2022-04-06 11:18:10,,2012-01-05,133-110,서울특별시 성동구 성수동*가 **-** 코오롱디지탈타워*차 ****호,CDFG1251002012000003,3030000,,"서울특별시 성동구 아차산로 **, ****호 (성수동*가, 코오롱디지탈타워*차)",,03,폐업,,,,02-553-2244,,
,DABOM BOOKS,2021-03-09,201383.023709556,449744.280482389,출판인쇄업,출판사,2026-05-06 22:35:29,I,03,폐업,,,,2021-03-09 17:13:34,,2012-02-22,133-093,서울특별시 성동구 금호동*가 **** 두산아파트 상가동 ***~***호,CDFG1251002012000015,3030000,,"서울특별시 성동구 동호로 ***, 상가동 ***~***호 (금호동*가, 두산아파트)",,03,폐업,,,,02-2231-1475,,
,대한족보편찬회,2013-01-08,205526.575000919,450973.919950758,출판인쇄업,출판사,2026-05-06 22:35:29,I,03,폐업,,,,2013-01-08 14:40:17,,2012-03-05,133-170,서울특별시 성동구 용답동 ***-**,CDFG1251002012000019,3030000,,서울특별시 성동구 자동차시장*길 ** (용답동),,03,폐업,,,,02-6369-2259,,
,(주)거빈,2023-02-14,204273.844670065,449643.226634741,출판인쇄업,출판사,2026-05-06 22:35:30,I,03,폐업,,,,2023-02-14 15:17:32,,2012-04-17,133-110,서울특별시 성동구 성수동*가 **-***,CDFG1251002012000026,3030000,,서울특별시 성동구 상원*길 **-* (성수동*가),,03,폐업,,,,02-498-2433,,
,(주)성도솔루윈,2019-02-21,204323.651283128,449401.651913139,출판인쇄업,출판사,2026-05-06 22:35:30,I,03,폐업,,,,2019-02-25 15:18:14,,2012-09-17,133-822,서울특별시 성동구 성수동*가 **-** 서울숲코오롱디지털타워 *차 **층,CDFG1251002012000050,3030000,,"서울특별시 성동구 아차산로 ** (성수동*가, 서울숲코오롱디지털타워 *차 **층)",,03,폐업,,,,34067005,,
,도서출판 징소리,2015-02-26,204966.098616157,449159.452779834,출판인쇄업,출판사,2026-05-06 22:35:31,I,03,폐업,,,,2015-02-26 17:38:16,,2012-10-08,133-834,서울특별시 성동구 성수동*가 ***-* ***호,CDFG1251002012000055,3030000,,"서울특별시 성동구 아차산로 ***, ***호 (성수동*가)",,03,폐업,,,,02-498-0801,,
,도서출판 예스원,2018-08-31,201486.477027636,450144.701328605,출판인쇄업,출판사,2026-05-06 22:35:31,I,03,폐업,,,,2018-08-31 14:38:52,,2012-10-12,133-092,서울특별시 성동구 금호동*가 *-*,CDFG1251002012000056,3030000,,서울특별시 성동구 금호산**길 **-* (금호동*가),,03,폐업,,,,02-923-3317,,
,모닝커피,2012-11-21,202869.775808581,449963.043497672,출판인쇄업,출판사,2026-05-06 22:35:31,I,03,폐업,,,,2012-11-21 13:34:23,,2012-11-07,133-771,서울특별시 성동구 응봉동 *** 대림아파트 *동 ****호,CDFG1251002012000063,3030000,,"서울특별시 성동구 독서당로**길 **, *동 ****호 (응봉동, 대림아파트)",,03,폐업,,,,02-2282-3082,,
,도서출판 텔림,2014-11-07,201464.999527167,449422.408445001,출판인쇄업,출판사,2026-05-06 22:35:31,I,03,폐업,,,,2014-11-07 16:06:09,,2012-11-23,133-704,서울특별시 성동구 금호동*가 **** 롯데아파트 ***동 ***호,CDFG1251002012000066,3030000,,"서울특별시 성동구 동호로 **, ***동 ***호 (금호동*가, 롯데아파트)",,03,폐업,,,,02-957-7080,,
,(주) 바섬,2014-12-30,204794.461996901,451053.784809385,출판인쇄업,출판사,2026-05-06 22:35:31,I,03,폐업,,16,,2014-12-30 16:49:51,,2012-09-08,133-847,서울특별시 성동구 용답동 **-*,CDFG1251002012000067,3030000,준공업지역,서울특별시 성동구 용답길 *** (용답동),,03,폐업,,,,02-2069-1011,,
,서광,2013-10-04,205146.021328193,449491.808492763,출판인쇄업,출판사,2026-05-06 22:35:31,I,03,폐업,,,,2013-10-04 11:43:54,,2012-12-24,133-832,서울특별시 성동구 성수동*가 ***-* 지하 ***호,CDFG1251002012000073,3030000,,"서울특별시 성동구 성수이로 ***-**, B***호 (성수동*가)",,03,폐업,,,,02-3409-1900,,
,솔레애드,2016-01-19,205227.027711178,448739.493709622,출판인쇄업,출판사,2026-05-06 22:35:31,I,03,폐업,,,,2016-01-19 17:12:51,,2013-01-10,133-831,서울특별시 성동구 성수동*가 ***-** 유성공장,CDFG1251002013000001,3030000,,"서울특별시 성동구 연무장길 ** (성수동*가, 유성공장)",,03,폐업,,,,02-469-1453,,
,Vox Dei,2014-03-26,203935.39169053,448979.924287124,출판인쇄업,출판사,2026-05-06 22:35:31,I,03,폐업,,,,2014-03-26 13:18:12,,2013-02-04,133-821,서울특별시 성동구 성수동*가 ***-***,CDFG1251002013000004,3030000,,서울특별시 성동구 왕십리로 **-** (성수동*가),,03,폐업,,,,02-3409-2702,,
,삼호기업,2015-07-27,206056.752950075,450877.757549104,출판인쇄업,출판사,2026-05-06 22:35:32,I,03,폐업,,,,2015-07-27 16:54:03,,2013-02-27,133-170,서울특별시 성동구 용답동 ***-** ***호,CDFG1251002013000007,3030000,,"서울특별시 성동구 자동차시장*길 ***, ***호 (용답동)",,03,폐업,,,,02-2245-9595,,
,도서출판 인향,2013-03-11,202869.775808581,449963.043497672,출판인쇄업,출판사,2026-05-06 22:35:32,I,03,폐업,,,,2013-03-11 17:45:39,,2013-03-08,133-771,서울특별시 성동구 응봉동 *** 대림*차아파트 *동 ****호,CDFG1251002013000010,3030000,,"서울특별시 성동구 독서당로**길 **, *동 ****층 (응봉동, 대림*차아파트)",,03,폐업,,,,02-2282-7349,,
,도서출판 영희미디어,2013-03-11,202869.775808581,449963.043497672,출판인쇄업,출판사,2026-05-06 22:35:32,I,03,폐업,,,,2013-03-11 17:46:10,,2013-03-08,133-771,서울특별시 성동구 응봉동 *** 대림*차아파트 *동 ****호,CDFG1251002013000011,3030000,,"서울특별시 성동구 독서당로**길 **, *동 ****호 (응봉동, 대림*차아파트)",,03,폐업,,,,02-2282-7349,,
,도서출판 키즈맘,2015-03-19,202589.684150598,450117.979339384,출판인쇄업,출판사,2026-05-06 22:35:32,I,03,폐업,,,,2015-03-19 14:54:00,,2013-03-08,133-853,서울특별시 성동구 응봉동 ***-** 금호파크빌 ***호,CDFG1251002013000012,3030000,,"서울특별시 성동구 독서당로**나길 **, ***호 (응봉동, 금호파크빌)",,03,폐업,,,,02-2282-7349,,
,행복의 나라로,2018-05-24,205146.021328193,449491.808492763,출판인쇄업,출판사,2026-05-06 22:35:32,I,03,폐업,,,,2018-05-24 17:11:02,,2013-03-20,133-832,서울특별시 성동구 성수동*가 ***-* 제일인쇄조합 ***호,CDFG1251002013000015,3030000,,"서울특별시 성동구 성수이로 ***-**, ***호 (성수동*가, 제일인쇄조합)",,03,폐업,,,,02-468-4001,,
,스토리인유,2016-10-27,205013.206755565,449538.234799943,출판인쇄업,출판사,2026-05-06 22:35:32,I,03,폐업,,,,2016-10-27 17:16:54,,2012-05-02,133-834,서울특별시 성동구 성수동*가 ***-*** 아이에스비즈타워 ***호,CDFG1251002013000021,3030000,,"서울특별시 성동구 성수이로 ***, ***호 (성수동*가,아이에스비즈타워)",,03,폐업,,,,070-7848-9294,,
,서울아트,2015-12-31,204626.574043567,449037.407381166,출판인쇄업,출판사,2026-05-06 22:35:32,I,03,폐업,,,,2015-12-31 17:47:18,,2013-04-17,133-835,서울특별시 성동구 성수동*가 *** 금호아파트 ***동 ****호,CDFG1251002013000025,3030000,,"서울특별시 성동구 연무장길 **-*, ***동 ****호 (성수동*가, 금호아파트)",,03,폐업,,,,,,
,(주)와이스쿨,2018-08-10,205323.968609483,449023.939543838,출판인쇄업,출판사,2026-05-06 22:35:32,I,03,폐업,,,,2018-08-10 19:27:08,,2013-06-14,133-832,서울특별시 성동구 성수동*가 ***-** 예림출판문화센터 *층,CDFG1251002013000031,3030000,,"서울특별시 성동구 아차산로 ***, *층 (성수동*가, 예림출판문화센터)",,03,폐업,,,,02-3404-9269,,
,뱃스튜디오,2016-01-20,202869.775808581,449963.043497672,출판인쇄업,출판사,2026-05-06 22:35:32,I,03,폐업,,,,2016-01-21 18:05:55,,2013-06-21,133-771,서울특별시 성동구 응봉동 *** 대림아파트 *동 ***호,CDFG1251002013000032,3030000,,"서울특별시 성동구 독서당로**길 **, *동 ***호 (응봉동, 대림아파트)",,03,폐업,,,,02-6218-8531,,
,디자이닝 렐리프,2024-12-06,201863.939386714,449784.619712627,출판인쇄업,출판사,2026-05-06 22:35:32,I,03,폐업,,,,2024-12-06 16:22:47,,2013-07-22,133-805,서울특별시 성동구 금호동*가 *** 금호자이*차아파트 ***동 ***호,CDFG1251002013000035,3030000,,"서울특별시 성동구 금호산*길 **, ***동 ***호 (금호동*가, 금호자이*차아파트)",,03,폐업,,,,,,
,(주)행간,2023-01-18,205323.968609483,449023.939543838,출판인쇄업,출판사,2026-05-06 22:35:33,I,03,폐업,,,,2023-01-18 10:03:33,,2005-08-30,133-120,서울특별시 성동구 성수동*가 ***-** 예림출판문화센터,CDFG1251002013000039,3030000,,"서울특별시 성동구 아차산로 *** (성수동*가, 예림출판문화센터)",,03,폐업,,,,02-3404-9263,,
,(주)어썸브리즈,2017-03-31,203100.156664999,451492.933441308,출판인쇄업,출판사,2026-05-06 22:35:37,I,03,폐업,,,,2017-03-31 15:46:49,,2013-12-23,,서울특별시 성동구 홍익동 ***-*,CDFG1251002013000073,3030000,,"서울특별시 성동구 마장로**길 **, ***호 (홍익동)",04708,03,폐업,,,,02-2296-2293,,
,예린신,2015-10-13,203990.264795745,448971.7913533,출판인쇄업,출판사,2026-05-06 22:35:37,I,03,폐업,,,,2015-10-13 14:33:36,,2014-01-08,133-763,서울특별시 성동구 성수동*가 ***-***,CDFG1251002014000004,3030000,,서울특별시 성동구 왕십리로 **-** (성수동*가),,03,폐업,,,,,,
,한국PMI컨설팅,2017-01-16,204361.714172424,449441.817928313,출판인쇄업,출판사,2026-05-06 22:35:37,I,03,폐업,,,,2017-01-16 16:50:34,,2014-01-14,133-822,서울특별시 성동구 성수동*가 **-*** 서울숲IT밸리 ****호,CDFG1251002014000005,3030000,,"서울특별시 성동구 성수일로 **, ****호 (성수동*가, 서울숲IT밸리)",,03,폐업,,,,02-6216-7800,,
,(주)다솜코포레이션,2016-01-19,204576.073483333,449381.051225899,출판인쇄업,출판사,2026-05-06 22:35:37,I,03,폐업,,,,2016-01-19 17:11:21,,2014-01-16,133-120,서울특별시 성동구 성수동*가 ***-** 지영프라자 ***호,CDFG1251002014000007,3030000,,"서울특별시 성동구 아차산로*길 **, ***호 (성수동*가, 지영프라자)",,03,폐업,,,,02-463-3702,,
,여행편지,2016-09-08,204966.098616157,449159.452779834,출판인쇄업,출판사,2026-05-06 22:35:37,I,03,폐업,,,,2016-09-30 11:27:22,,2014-02-12,133-120,서울특별시 성동구 성수동*가 ***-*,CDFG1251002014000011,3030000,,"서울특별시 성동구 아차산로 ***, ***호 (성수동*가)",,03,폐업,,,,64055965,,
,(주)아이템풀코리아,2017-03-28,205077.325266776,448924.655109511,출판인쇄업,출판사,2026-05-06 22:35:37,I,03,폐업,,,,2017-03-28 16:36:49,,2014-02-12,133-120,서울특별시 성동구 성수동*가 ***-**,CDFG1251002014000012,3030000,,서울특별시 성동구 연무장**길 * (성수동*가),,03,폐업,,,,02-469-4134,,
,도서기획제의,2018-12-28,202778.42757084,451891.304236649,출판인쇄업,출판사,2026-05-06 22:35:38,I,03,폐업,,,,2018-12-28 17:48:40,,2010-12-15,133-880,서울특별시 성동구 홍익동 *,CDFG1251002014000018,3030000,,"서울특별시 성동구 무학로 **, ***동 ****호 (홍익동, 청계벽산아파트)",,03,폐업,,,,,,
,천년성,2020-04-27,203916.635908656,448680.10691012,출판인쇄업,출판사,2026-05-06 22:35:38,I,03,폐업,,,,2020-04-27 14:43:13,,2014-05-14,133-794,서울특별시 성동구 성수동*가 ***,CDFG1251002014000028,3030000,,"서울특별시 성동구 왕십리로 **, ***동 ****호 (성수동*가, 강변건영아파트)",,03,폐업,,,,,,
사무실,(주)레벨프리,2016-08-05,205039.907145725,449216.223655036,출판인쇄업,출판사,2026-05-06 22:35:38,I,03,폐업,,33.45,,2016-08-05 15:05:44,,2014-10-31,133-728,서울특별시 성동구 성수동*가 ***-**,CDFG1251002014000049,3030000,,"서울특별시 성동구 성수이로 ***, ***호 (성수동*가, 성수아카데미타워)",,03,폐업,,,,,,
단독주택,EK-BOOKS,2015-12-23,204141.662677099,451066.020966304,출판인쇄업,출판사,2026-05-06 22:35:39,I,03,폐업,,,,2015-12-23 16:06:55,,2014-11-25,133-817,서울특별시 성동구 사근동 ***-**,CDFG1251002014000056,3030000,주거지역,"서울특별시 성동구 사근동**가길 *, 지하*층 (사근동)",,03,폐업,,,,02-2296-0271,,
,(주)위누,2025-12-02,203835.001061826,449508.116206891,출판인쇄업,출판사,2026-05-06 22:35:39,I,03,폐업,,,,2025-12-02 15:58:15,,2014-02-21,,서울특별시 성동구 성수동*가 ***-**,CDFG1251002015000006,3030000,,"서울특별시 성동구 왕십리로 ***, *층 G***호 (성수동*가)",04768,03,폐업,,,,02-782-0514,,
,주식회사 태용미디어,2017-03-08,205039.907145725,449216.223655036,출판인쇄업,출판사,2026-05-06 22:35:39,I,03,폐업,,,,2017-03-08 15:48:10,,2015-02-17,133-728,서울특별시 성동구 성수동*가 ***-** 성수아카데미타워 ****호,CDFG1251002015000007,3030000,,"서울특별시 성동구 성수이로 ***, **층 ****호 (성수동*가, 성수아카데미타워)",,03,폐업,,,,02-3409-4775,,
근린생활시설,주식회사 씨툰디자인,2019-04-23,203182.593906872,451405.183612375,출판인쇄업,출판사,2026-05-06 22:35:39,I,03,폐업,,,,2019-04-23 10:27:02,,2015-02-17,133-866,서울특별시 성동구 행당동 ***-** 성동샤르망 ***호,CDFG1251002015000008,3030000,,"서울특별시 성동구 고산자로 ***, ***호 (행당동, 성동샤르망)",,03,폐업,,,,02-2282-4418,,
,바다&I,2020-03-19,202803.926659244,450069.931557897,출판인쇄업,출판사,2026-05-06 22:35:40,I,03,폐업,,,,2020-03-19 17:26:43,,2015-04-23,133-786,서울특별시 성동구 응봉동 ** 대림*차아파트 ***동 ****호,CDFG1251002015000020,3030000,,"서울특별시 성동구 독서당로 ***, ***동 ****호 (응봉동)",,03,폐업,,,,,,
,네온미디어,2016-04-14,206033.909589487,450882.776032621,출판인쇄업,출판사,2026-05-06 22:35:40,I,03,폐업,,,,2016-04-14 14:51:37,,2013-11-25,133-170,서울특별시 성동구 용답동 ***-* 삼호오피스텔 ***호,CDFG1251002015000024,3030000,,"서울특별시 성동구 자동차시장*길 ***, ***호 (용답동, 삼호오피스텔)",,03,폐업,,,,070-4610-3909,,
,(주)호오생활예술,2022-12-30,204220.485797705,448292.154204942,출판인쇄업,출판사,2026-05-06 22:35:40,I,03,폐업,,,,2022-12-30 17:27:55,,2015-07-03,133-110,서울특별시 성동구 성수동*가 ***-* *층,CDFG1251002015000038,3030000,,"서울특별시 성동구 둘레길 **, *층 (성수동*가)",,03,폐업,,,,070-8260-5900,,
,소프트캠퍼스,2017-02-14,204060.498746704,449428.479813593,출판인쇄업,출판사,2026-05-06 22:35:40,I,03,폐업,,,,2017-02-14 11:10:51,,2015-07-29,133-111,서울특별시 성동구 성수동*가 *-**,CDFG1251002015000044,3030000,,"서울특별시 성동구 왕십리로*길 **-*, *층 (성수동*가, 문주빌딩)",,03,폐업,,,,02-553-0824,,
,주식회사 배움터교육,2024-02-07,202994.568632461,450955.842733947,출판인쇄업,출판사,2026-05-06 22:35:41,I,03,폐업,,,,2024-02-07 10:01:40,,2015-09-03,,서울특별시 성동구 행당동 ***,CDFG1251002015000053,3030000,,"서울특별시 성동구 왕십리로 ***, *층 (행당동, 서울성동우체국)",04715,03,폐업,,,,02-2281-1095,,
,교학지원사,2016-02-29,201383.023709556,449744.280482389,출판인쇄업,출판사,2026-05-06 22:35:41,I,03,폐업,,,,2016-03-09 15:48:29,,2015-10-01,,서울특별시 성동구 금호동*가 ****,CDFG1251002015000056,3030000,,"서울특별시 성동구 동호로 ***, ***동 ****호 (금호동*가, 두산아파트)",04724,03,폐업,,,,,,
,(주)브링유어컵,2021-01-27,203946.402057096,449240.375683662,출판인쇄업,출판사,2026-05-06 22:35:41,I,03,폐업,,,,2021-01-27 10:41:13,,2013-09-13,,서울특별시 성동구 성수동*가 ***-*,CDFG1251002015000066,3030000,,"서울특별시 성동구 왕십리로 **, *층 (성수동*가)",04778,03,폐업,,,,070-7169-1470,,
,HIU,2016-11-18,203472.542942943,451290.654446532,출판인쇄업,출판사,2026-05-06 22:35:41,I,03,폐업,,,,2016-11-18 13:50:59,,2015-11-02,,서울특별시 성동구 마장동 ***-**,CDFG1251002015000070,3030000,,"서울특별시 성동구 마조로**나길 *, ***호 (마장동)",04759,03,폐업,,,,,,
,대원에스엠씨,2018-12-31,203689.261216457,451908.86237999,출판인쇄업,출판사,2026-05-06 22:35:41,I,03,폐업,,,,2018-12-31 12:39:19,,2015-11-20,,서울특별시 성동구 마장동 ***,CDFG1251002015000073,3030000,,"서울특별시 성동구 살곶이길 **, ***동 ****호 (마장동, 현대아파트)",04753,03,폐업,,,,,,
